County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Burke,13033,9.0,0.0,0.0013,0.0,22423.0,0.0004,40.0,0.0,0.0,2020-04-05 18:27:58
Butts,13035,12.0,0.0,0.0018,0.0,24193.0,0.0005,50.0,0.0,0.0,2020-04-05 18:27:58
Calhoun,13037,17.0,1.0,0.0025,0.0588,6352.0,0.00268,268.0,16.0,6.0,2020-04-05 18:27:58
Camden,13039,9.0,0.0,0.0013,0.0,53677.0,0.00017,17.0,0.0,0.0,2020-04-05 18:27:58
Candler,13043,2.0,0.0,0.0003,0.0,10836.0,0.00018,18.0,0.0,0.0,2020-04-05 18:27:58
Carroll,13045,158.0,2.0,0.0234,0.0127,118121.0,0.00134,134.0,2.0,1.0,2020-04-05 18:27:58
Catoosa,13047,6.0,0.0,0.0009,0.0,67420.0,9e-05,9.0,0.0,0.0,2020-04-05 18:27:58
Charlton,13049,2.0,0.0,0.0003,0.0,12968.0,0.00015,15.0,0.0,0.0,2020-04-05 18:27:58
Chatham,13051,90.0,3.0,0.0133,0.0333,289195.0,0.00031,31.0,1.0,3.0,2020-04-05 18:27:58
Chattahoochee,13053,2.0,0.0,0.0003,0.0,10684.0,0.00019,19.0,0.0,0.0,2020-04-05 18:27:58
Chattooga,13055,3.0,0.0,0.0004,0.0,24790.0,0.00012,12.0,0.0,0.0,2020-04-05 18:27:58
Cherokee,13057,124.0,5.0,0.0184,0.0403,254149.0,0.00049,49.0,2.0,4.0,2020-04-05 18:27:58
Clarke,13059,62.0,8.0,0.0092,0.129,127330.0,0.00049,49.0,6.0,13.0,2020-04-05 18:27:58
Clay,13061,7.0,0.0,0.001,0.0,2887.0,0.00242,242.0,0.0,0.0,2020-04-05 18:27:58
Clayton,13063,238.0,9.0,0.0353,0.0378,289615.0,0.00082,82.0,3.0,4.0,2020-04-05 18:27:58
Clinch,13065,2.0,0.0,0.0003,0.0,6648.0,0.0003,30.0,0.0,0.0,2020-04-05 18:27:58
Cobb,13067,474.0,24.0,0.0703,0.0506,756865.0,0.00063,63.0,3.0,5.0,2020-04-05 18:27:58
Coffee,13069,15.0,0.0,0.0022,0.0,43093.0,0.00035,35.0,0.0,0.0,2020-04-05 18:27:58
Colquitt,13071,51.0,3.0,0.0076,0.0588,45592.0,0.00112,112.0,7.0,6.0,2020-04-05 18:27:58
Columbia,13073,36.0,0.0,0.0053,0.0,154291.0,0.00023,23.0,0.0,0.0,2020-04-05 18:27:58
Cook,13075,1.0,0.0,0.0001,0.0,17162.0,6e-05,6.0,0.0,0.0,2020-04-05 18:27:58
Coweta,13077,67.0,2.0,0.0099,0.0299,145864.0,0.00046,46.0,1.0,3.0,2020-04-05 18:27:58
Crawford,13079,1.0,0.0,0.0001,0.0,12318.0,8e-05,8.0,0.0,0.0,2020-04-05 18:27:58
Crisp,13081,28.0,0.0,0.0042,0.0,22601.0,0.00124,124.0,0.0,0.0,2020-04-05 18:27:58
Dade,13083,1.0,1.0,0.0001,1.0,16226.0,6e-05,6.0,6.0,100.0,2020-04-05 18:27:58
Dawson,13085,16.0,0.0,0.0024,0.0,25083.0,0.00064,64.0,0.0,0.0,2020-04-05 18:27:58
Decatur,13087,17.0,0.0,0.0025,0.0,26575.0,0.00064,64.0,0.0,0.0,2020-04-05 18:27:58
Dekalb,13089,549.0,9.0,0.0814,0.0164,756558.0,0.00073,73.0,1.0,2.0,2020-04-05 18:27:58
Dodge,13091,6.0,0.0,0.0009,0.0,20705.0,0.00029,29.0,0.0,0.0,2020-04-05 18:27:58
Dooly,13093,15.0,1.0,0.0022,0.0667,13706.0,0.00109,109.0,7.0,7.0,2020-04-05 18:27:58
Dougherty,13095,688.0,31.0,0.102,0.0451,91243.0,0.00754,754.0,34.0,5.0,2020-04-05 18:27:58
Douglas,13097,91.0,5.0,0.0135,0.0549,145331.0,0.00063,63.0,3.0,5.0,2020-04-05 18:27:58
Early,13099,70.0,1.0,0.0104,0.0143,10247.0,0.00683,683.0,10.0,1.0,2020-04-05 18:27:58
Echols,13101,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Effingham,13103,12.0,1.0,0.0018,0.0833,62190.0,0.00019,19.0,2.0,8.0,2020-04-05 18:27:58
Elbert,13105,1.0,0.0,0.0001,0.0,19120.0,5e-05,5.0,0.0,0.0,2020-04-05 18:27:58
Emanuel,13107,1.0,0.0,0.0001,0.0,22612.0,4e-05,4.0,0.0,0.0,2020-04-05 18:27:58
Evans,13109,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Fannin,13111,8.0,0.0,0.0012,0.0,25964.0,0.00031,31.0,0.0,0.0,2020-04-05 18:27:58
Fayette,13113,67.0,4.0,0.0099,0.0597,113459.0,0.00059,59.0,4.0,6.0,2020-04-05 18:27:58
Floyd,13115,82.0,3.0,0.0122,0.0366,97927.0,0.00084,84.0,3.0,4.0,2020-04-05 18:27:58
Forsyth,13117,73.0,1.0,0.0108,0.0137,236612.0,0.00031,31.0,0.0,1.0,2020-04-05 18:27:58
Franklin,13119,5.0,0.0,0.0007,0.0,23023.0,0.00022,22.0,0.0,0.0,2020-04-05 18:27:58
Fulton,13121,970.0,28.0,0.1439,0.0289,1050114.0,0.00092,92.0,3.0,3.0,2020-04-05 18:27:58
Gilmer,13123,1.0,0.0,0.0001,0.0,30816.0,3e-05,3.0,0.0,0.0,2020-04-05 18:27:58
Glascock,13125,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Glynn,13127,29.0,0.0,0.0043,0.0,85219.0,0.00034,34.0,0.0,0.0,2020-04-05 18:27:58
Gordon,13129,23.0,2.0,0.0034,0.087,57685.0,0.0004,40.0,3.0,9.0,2020-04-05 18:27:58
Grady,13131,3.0,0.0,0.0004,0.0,24748.0,0.00012,12.0,0.0,0.0,2020-04-05 18:27:58
Greene,13133,12.0,0.0,0.0018,0.0,17698.0,0.00068,68.0,0.0,0.0,2020-04-05 18:27:58
Gwinnett,13135,410.0,7.0,0.0608,0.0171,927781.0,0.00044,44.0,1.0,2.0,2020-04-05 18:27:58
Habersham,13137,2.0,0.0,0.0003,0.0,45388.0,4e-05,4.0,0.0,0.0,2020-04-05 18:27:58
Hall,13139,117.0,0.0,0.0174,0.0,202148.0,0.00058,58.0,0.0,0.0,2020-04-05 18:27:58
Hancock,13141,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Haralson,13143,10.0,0.0,0.0015,0.0,29533.0,0.00034,34.0,0.0,0.0,2020-04-05 18:27:58
Harris,13145,7.0,0.0,0.001,0.0,34475.0,0.0002,20.0,0.0,0.0,2020-04-05 18:27:58
Hart,13147,3.0,0.0,0.0004,0.0,26099.0,0.00011,11.0,0.0,0.0,2020-04-05 18:27:58
Heard,13149,2.0,1.0,0.0003,0.5,11879.0,0.00017,17.0,8.0,50.0,2020-04-05 18:27:58
Henry,13151,168.0,3.0,0.0249,0.0179,230220.0,0.00073,73.0,1.0,2.0,2020-04-05 18:27:58
Houston,13153,62.0,6.0,0.0092,0.0968,155469.0,0.0004,40.0,4.0,10.0,2020-04-05 18:27:58
Irwin,13155,6.0,0.0,0.0009,0.0,9398.0,0.00064,64.0,0.0,0.0,2020-04-05 18:27:58
Jackson,13157,15.0,0.0,0.0022,0.0,70422.0,0.00021,21.0,0.0,0.0,2020-04-05 18:27:58
Jasper,13159,3.0,0.0,0.0004,0.0,14040.0,0.00021,21.0,0.0,0.0,2020-04-05 18:27:58
Jeff Davis,13161,0.0,0.0,0.0,0.0,15029.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Jefferson,13163,3.0,0.0,0.0004,0.0,15430.0,0.00019,19.0,0.0,0.0,2020-04-05 18:27:58
Jenkins,13165,2.0,0.0,0.0003,0.0,8683.0,0.00023,23.0,0.0,0.0,2020-04-05 18:27:58
Johnson,13167,3.0,0.0,0.0004,0.0,9708.0,0.00031,31.0,0.0,0.0,2020-04-05 18:27:58
Jones,13169,6.0,0.0,0.0009,0.0,28616.0,0.00021,21.0,0.0,0.0,2020-04-05 18:27:58
Lamar,13171,7.0,0.0,0.001,0.0,19000.0,0.00037,37.0,0.0,0.0,2020-04-05 18:27:58
Lanier,13173,1.0,0.0,0.0001,0.0,10340.0,0.0001,10.0,0.0,0.0,2020-04-05 18:27:58
Laurens,13175,15.0,0.0,0.0022,0.0,47325.0,0.00032,32.0,0.0,0.0,2020-04-05 18:27:58
Lee,13177,138.0,9.0,0.0205,0.0652,29764.0,0.00464,464.0,30.0,7.0,2020-04-05 18:27:58
Liberty,13179,13.0,0.0,0.0019,0.0,61497.0,0.00021,21.0,0.0,0.0,2020-04-05 18:27:58
Lincoln,13181,5.0,0.0,0.0007,0.0,7915.0,0.00063,63.0,0.0,0.0,2020-04-05 18:27:58
Long,13183,1.0,0.0,0.0001,0.0,18998.0,5e-05,5.0,0.0,0.0,2020-04-05 18:27:58
Lowndes,13185,37.0,1.0,0.0055,0.027,116321.0,0.00032,32.0,1.0,3.0,2020-04-05 18:27:58
Lumpkin,13187,9.0,0.0,0.0013,0.0,32955.0,0.00027,27.0,0.0,0.0,2020-04-05 18:27:58
Macon,13193,4.0,0.0,0.0006,0.0,13143.0,0.0003,30.0,0.0,0.0,2020-04-05 18:27:58
Madison,13195,7.0,1.0,0.001,0.1429,29650.0,0.00024,24.0,3.0,14.0,2020-04-05 18:27:58
Marion,13197,2.0,0.0,0.0003,0.0,8351.0,0.00024,24.0,0.0,0.0,2020-04-05 18:27:58
Mcduffie,13189,6.0,1.0,0.0009,0.1667,21531.0,0.00028,28.0,5.0,17.0,2020-04-05 18:27:58
Mcintosh,13191,2.0,0.0,0.0003,0.0,14340.0,0.00014,14.0,0.0,0.0,2020-04-05 18:27:58
Meriwether,13199,11.0,0.0,0.0016,0.0,21068.0,0.00052,52.0,0.0,0.0,2020-04-05 18:27:58
Miller,13201,14.0,0.0,0.0021,0.0,5686.0,0.00246,246.0,0.0,0.0,2020-04-05 18:27:58
Mitchell,13205,56.0,1.0,0.0083,0.0179,22192.0,0.00252,252.0,5.0,2.0,2020-04-05 18:27:58
Monroe,13207,9.0,1.0,0.0013,0.1111,27520.0,0.00033,33.0,4.0,11.0,2020-04-05 18:27:58
Montgomery,13209,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Morgan,13211,2.0,0.0,0.0003,0.0,18853.0,0.00011,11.0,0.0,0.0,2020-04-05 18:27:58
Murray,13213,9.0,0.0,0.0013,0.0,39921.0,0.00023,23.0,0.0,0.0,2020-04-05 18:27:58
Muscogee,13215,37.0,0.0,0.0055,0.0,194160.0,0.00019,19.0,0.0,0.0,2020-04-05 18:27:58
Newton,13217,55.0,2.0,0.0082,0.0364,109541.0,0.0005,50.0,2.0,4.0,2020-04-05 18:27:58
Oconee,13219,24.0,0.0,0.0036,0.0,39272.0,0.00061,61.0,0.0,0.0,2020-04-05 18:27:58
Oglethorpe,13221,1.0,1.0,0.0001,1.0,15054.0,7e-05,7.0,7.0,100.0,2020-04-05 18:27:58
Paulding,13223,51.0,0.0,0.0076,0.0,164044.0,0.00031,31.0,0.0,0.0,2020-04-05 18:27:58
Peach,13225,13.0,1.0,0.0019,0.0769,27297.0,0.00048,48.0,4.0,8.0,2020-04-05 18:27:58
Pickens,13227,9.0,1.0,0.0013,0.1111,31980.0,0.00028,28.0,3.0,11.0,2020-04-05 18:27:58
Pierce,13229,16.0,0.0,0.0024,0.0,19389.0,0.00083,83.0,0.0,0.0,2020-04-05 18:27:58
Pike,13231,5.0,0.0,0.0007,0.0,18634.0,0.00027,27.0,0.0,0.0,2020-04-05 18:27:58
Polk,13233,18.0,0.0,0.0027,0.0,42470.0,0.00042,42.0,0.0,0.0,2020-04-05 18:27:58
Pulaski,13235,6.0,0.0,0.0009,0.0,11069.0,0.00054,54.0,0.0,0.0,2020-04-05 18:27:58
Putnam,13237,2.0,0.0,0.0003,0.0,21809.0,9e-05,9.0,0.0,0.0,2020-04-05 18:27:58
Quitman,13239,1.0,0.0,0.0001,0.0,2279.0,0.00044,44.0,0.0,0.0,2020-04-05 18:27:58
Rabun,13241,3.0,0.0,0.0004,0.0,16867.0,0.00018,18.0,0.0,0.0,2020-04-05 18:27:58
Randolph,13243,18.0,0.0,0.0027,0.0,6833.0,0.00263,263.0,0.0,0.0,2020-04-05 18:27:58
Richmond,13245,51.0,1.0,0.0076,0.0196,201554.0,0.00025,25.0,0.0,2.0,2020-04-05 18:27:58
Rockdale,13247,77.0,2.0,0.0114,0.026,90594.0,0.00085,85.0,2.0,3.0,2020-04-05 18:27:58
Schley,13249,6.0,0.0,0.0009,0.0,5236.0,0.00115,115.0,0.0,0.0,2020-04-05 18:27:58
Screven,13251,2.0,0.0,0.0003,0.0,13938.0,0.00014,14.0,0.0,0.0,2020-04-05 18:27:58
Seminole,13253,9.0,0.0,0.0013,0.0,8315.0,0.00108,108.0,0.0,0.0,2020-04-05 18:27:58
Spalding,13255,26.0,2.0,0.0039,0.0769,66100.0,0.00039,39.0,3.0,8.0,2020-04-05 18:27:58
Stephens,13257,6.0,0.0,0.0009,0.0,26035.0,0.00023,23.0,0.0,0.0,2020-04-05 18:27:58
Stewart,13259,1.0,0.0,0.0001,0.0,6199.0,0.00016,16.0,0.0,0.0,2020-04-05 18:27:58
Sumter,13261,83.0,4.0,0.0123,0.0482,29733.0,0.00279,279.0,13.0,5.0,2020-04-05 18:27:58
Talbot,13263,4.0,0.0,0.0006,0.0,6272.0,0.00064,64.0,0.0,0.0,2020-04-05 18:27:58
Taliaferro,13265,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Tattnall,13267,3.0,0.0,0.0004,0.0,25391.0,0.00012,12.0,0.0,0.0,2020-04-05 18:27:58
Taylor,13269,2.0,0.0,0.0003,0.0,8039.0,0.00025,25.0,0.0,0.0,2020-04-05 18:27:58
Telfair,13271,4.0,0.0,0.0006,0.0,15876.0,0.00025,25.0,0.0,0.0,2020-04-05 18:27:58
Terrell,13273,58.0,2.0,0.0086,0.0345,8611.0,0.00674,674.0,23.0,3.0,2020-04-05 18:27:58
Thomas,13275,28.0,0.0,0.0042,0.0,44448.0,0.00063,63.0,0.0,0.0,2020-04-05 18:27:58
Tift,13277,34.0,0.0,0.005,0.0,40571.0,0.00084,84.0,0.0,0.0,2020-04-05 18:27:58
Toombs,13279,5.0,1.0,0.0007,0.2,26887.0,0.00019,19.0,4.0,20.0,2020-04-05 18:27:58
Towns,13281,1.0,0.0,0.0001,0.0,11852.0,8e-05,8.0,0.0,0.0,2020-04-05 18:27:58
Treutlen,13283,0.0,0.0,0.0,0.0,6809.0,0.0,0.0,0.0,0.0,2020-04-05 18:27:58
Troup,13285,34.0,1.0,0.005,0.0294,70034.0,0.00049,49.0,1.0,3.0,2020-04-05 18:27:58
Turner,13287,12.0,0.0,0.0018,0.0,7912.0,0.00152,152.0,0.0,0.0,2020-04-05 18:27:58
Twiggs,13289,2.0,0.0,0.0003,0.0,8188.0,0.00024,24.0,0.0,0.0,2020-04-05 18:27:58
Union,13291,1.0,0.0,0.0001,0.0,24001.0,4e-05,4.0,0.0,0.0,2020-04-05 18:27:58
Unknown,0,283.0,5.0,0.042,0.0177,0.0,0.0,0.0,0.0,2.0,2020-04-05 18:27:58
Upson,13293,13.0,0.0,0.0019,0.0,26215.0,0.0005,50.0,0.0,0.0,2020-04-05 18:27:58
Walker,13295,3.0,0.0,0.0004,0.0,69410.0,4e-05,4.0,0.0,0.0,2020-04-05 18:27:58
Walton,13297,21.0,2.0,0.0031,0.0952,93503.0,0.00022,22.0,2.0,10.0,2020-04-05 18:27:58
Ware,13299,18.0,3.0,0.0027,0.1667,35680.0,0.0005,50.0,8.0,17.0,2020-04-05 18:27:58
Warren,13301,5.0,0.0,0.0007,0.0,5251.0,0.00095,95.0,0.0,0.0,2020-04-05 18:27:58
Washington,13303,6.0,0.0,0.0009,0.0,20386.0,0.00029,29.0,0.0,0.0,2020-04-05 18:27:58
Wayne,13305,1.0,0.0,0.0001,0.0,29808.0,3e-05,3.0,0.0,0.0,2020-04-05 18:27:58
Webster,13307,2.0,0.0,0.0003,0.0,2611.0,0.00077,77.0,0.0,0.0,2020-04-05 18:27:58
Wheeler,13309,1.0,0.0,0.0001,0.0,7879.0,0.00013,13.0,0.0,0.0,2020-04-05 18:27:58
White,13311,4.0,0.0,0.0006,0.0,29970.0,0.00013,13.0,0.0,0.0,2020-04-05 18:27:58
Whitfield,13313,16.0,1.0,0.0024,0.0625,104062.0,0.00015,15.0,1.0,6.0,2020-04-05 18:27:58
Wilcox,13315,1.0,0.0,0.0001,0.0,8812.0,0.00011,11.0,0.0,0.0,2020-04-05 18:27:58
Wilkes,13317,3.0,0.0,0.0004,0.0,9876.0,0.0003,30.0,0.0,0.0,2020-04-05 18:27:58
Wilkinson,13319,2.0,0.0,0.0003,0.0,9036.0,0.00022,22.0,0.0,0.0,2020-04-05 18:27:58
