County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Candler,13043,4.0,0.0,0.0004,0.0,10836.0,0.00037,37.0,0.0,0.0,2020-04-08 11:56:37
Carroll,13045,183.0,4.0,0.0185,0.0219,118121.0,0.00155,155.0,3.0,2.0,2020-04-08 11:56:37
Catoosa,13047,7.0,0.0,0.0007,0.0,67420.0,0.0001,10.0,0.0,0.0,2020-04-08 11:56:37
Charlton,13049,3.0,0.0,0.0003,0.0,12968.0,0.00023,23.0,0.0,0.0,2020-04-08 11:56:37
Chatham,13051,123.0,4.0,0.0124,0.0325,289195.0,0.00043,43.0,1.0,3.0,2020-04-08 11:56:37
Chattahoochee,13053,2.0,0.0,0.0002,0.0,10684.0,0.00019,19.0,0.0,0.0,2020-04-08 11:56:37
Chattooga,13055,4.0,1.0,0.0004,0.25,24790.0,0.00016,16.0,4.0,25.0,2020-04-08 11:56:37
Cherokee,13057,151.0,6.0,0.0153,0.0397,254149.0,0.00059,59.0,2.0,4.0,2020-04-08 11:56:37
Clarke,13059,81.0,9.0,0.0082,0.1111,127330.0,0.00064,64.0,7.0,11.0,2020-04-08 11:56:37
Clay,13061,13.0,1.0,0.0013,0.0769,2887.0,0.0045,450.0,35.0,8.0,2020-04-08 11:56:37
Clayton,13063,292.0,11.0,0.0296,0.0377,289615.0,0.00101,101.0,4.0,4.0,2020-04-08 11:56:37
Clinch,13065,3.0,0.0,0.0003,0.0,6648.0,0.00045,45.0,0.0,0.0,2020-04-08 11:56:37
Cobb,13067,587.0,29.0,0.0594,0.0494,756865.0,0.00078,78.0,4.0,5.0,2020-04-08 11:56:37
Coffee,13069,44.0,2.0,0.0045,0.0455,43093.0,0.00102,102.0,5.0,5.0,2020-04-08 11:56:37
Colquitt,13071,70.0,5.0,0.0071,0.0714,45592.0,0.00154,154.0,11.0,7.0,2020-04-08 11:56:37
Columbia,13073,48.0,1.0,0.0049,0.0208,154291.0,0.00031,31.0,1.0,2.0,2020-04-08 11:56:37
Cook,13075,4.0,0.0,0.0004,0.0,17162.0,0.00023,23.0,0.0,0.0,2020-04-08 11:56:37
Coweta,13077,79.0,2.0,0.008,0.0253,145864.0,0.00054,54.0,1.0,3.0,2020-04-08 11:56:37
Crawford,13079,3.0,0.0,0.0003,0.0,12318.0,0.00024,24.0,0.0,0.0,2020-04-08 11:56:37
Crisp,13081,48.0,0.0,0.0049,0.0,22601.0,0.00212,212.0,0.0,0.0,2020-04-08 11:56:37
Dade,13083,2.0,1.0,0.0002,0.5,16226.0,0.00012,12.0,6.0,50.0,2020-04-08 11:56:37
Dawson,13085,21.0,1.0,0.0021,0.0476,25083.0,0.00084,84.0,4.0,5.0,2020-04-08 11:56:37
Decatur,13087,29.0,0.0,0.0029,0.0,26575.0,0.00109,109.0,0.0,0.0,2020-04-08 11:56:37
Dekalb,13089,704.0,11.0,0.0712,0.0156,756558.0,0.00093,93.0,1.0,2.0,2020-04-08 11:56:37
Dodge,13091,9.0,0.0,0.0009,0.0,20705.0,0.00043,43.0,0.0,0.0,2020-04-08 11:56:37
Dooly,13093,27.0,1.0,0.0027,0.037,13706.0,0.00197,197.0,7.0,4.0,2020-04-08 11:56:37
Dougherty,13095,986.0,61.0,0.0998,0.0619,91243.0,0.01081,1081.0,67.0,6.0,2020-04-08 11:56:37
Douglas,13097,122.0,5.0,0.0123,0.041,145331.0,0.00084,84.0,3.0,4.0,2020-04-08 11:56:37
Early,13099,96.0,5.0,0.0097,0.0521,10247.0,0.00937,937.0,49.0,5.0,2020-04-08 11:56:37
Echols,13101,1.0,0.0,0.0001,0.0,4000.0,0.00025,25.0,0.0,0.0,2020-04-08 11:56:37
Effingham,13103,18.0,1.0,0.0018,0.0556,62190.0,0.00029,29.0,2.0,6.0,2020-04-08 11:56:37
Elbert,13105,3.0,0.0,0.0003,0.0,19120.0,0.00016,16.0,0.0,0.0,2020-04-08 11:56:37
Emanuel,13107,5.0,0.0,0.0005,0.0,22612.0,0.00022,22.0,0.0,0.0,2020-04-08 11:56:37
Evans,13109,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020-04-08 11:56:37
Fannin,13111,9.0,0.0,0.0009,0.0,25964.0,0.00035,35.0,0.0,0.0,2020-04-08 11:56:37
Fayette,13113,85.0,4.0,0.0086,0.0471,113459.0,0.00075,75.0,4.0,5.0,2020-04-08 11:56:37
Floyd,13115,93.0,3.0,0.0094,0.0323,97927.0,0.00095,95.0,3.0,3.0,2020-04-08 11:56:37
Forsyth,13117,99.0,2.0,0.01,0.0202,236612.0,0.00042,42.0,1.0,2.0,2020-04-08 11:56:37
Franklin,13119,3.0,0.0,0.0003,0.0,23023.0,0.00013,13.0,0.0,0.0,2020-04-08 11:56:37
Fulton,13121,1238.0,41.0,0.1253,0.0331,1050114.0,0.00118,118.0,4.0,3.0,2020-04-08 11:56:37
Gilmer,13123,4.0,0.0,0.0004,0.0,30816.0,0.00013,13.0,0.0,0.0,2020-04-08 11:56:37
Glascock,13125,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020-04-08 11:56:37
Glynn,13127,30.0,0.0,0.003,0.0,85219.0,0.00035,35.0,0.0,0.0,2020-04-08 11:56:37
Gordon,13129,26.0,3.0,0.0026,0.1154,57685.0,0.00045,45.0,5.0,12.0,2020-04-08 11:56:37
Grady,13131,6.0,0.0,0.0006,0.0,24748.0,0.00024,24.0,0.0,0.0,2020-04-08 11:56:37
Greene,13133,22.0,1.0,0.0022,0.0455,17698.0,0.00124,124.0,6.0,5.0,2020-04-08 11:56:37
Gwinnett,13135,563.0,15.0,0.057,0.0266,927781.0,0.00061,61.0,2.0,3.0,2020-04-08 11:56:37
Habersham,13137,8.0,0.0,0.0008,0.0,45388.0,0.00018,18.0,0.0,0.0,2020-04-08 11:56:37
Hall,13139,227.0,0.0,0.023,0.0,202148.0,0.00112,112.0,0.0,0.0,2020-04-08 11:56:37
Hancock,13141,1.0,0.0,0.0001,0.0,8348.0,0.00012,12.0,0.0,0.0,2020-04-08 11:56:37
Haralson,13143,17.0,0.0,0.0017,0.0,29533.0,0.00058,58.0,0.0,0.0,2020-04-08 11:56:37
Harris,13145,15.0,0.0,0.0015,0.0,34475.0,0.00044,44.0,0.0,0.0,2020-04-08 11:56:37
Hart,13147,3.0,0.0,0.0003,0.0,26099.0,0.00011,11.0,0.0,0.0,2020-04-08 11:56:37
Heard,13149,3.0,1.0,0.0003,0.3333,11879.0,0.00025,25.0,8.0,33.0,2020-04-08 11:56:37
Henry,13151,214.0,3.0,0.0217,0.014,230220.0,0.00093,93.0,1.0,1.0,2020-04-08 11:56:37
Houston,13153,91.0,7.0,0.0092,0.0769,155469.0,0.00059,59.0,5.0,8.0,2020-04-08 11:56:37
Irwin,13155,9.0,0.0,0.0009,0.0,9398.0,0.00096,96.0,0.0,0.0,2020-04-08 11:56:37
Jackson,13157,23.0,0.0,0.0023,0.0,70422.0,0.00033,33.0,0.0,0.0,2020-04-08 11:56:37
Jasper,13159,5.0,0.0,0.0005,0.0,14040.0,0.00036,36.0,0.0,0.0,2020-04-08 11:56:37
Jeff Davis,13161,1.0,0.0,0.0001,0.0,15029.0,7e-05,7.0,0.0,0.0,2020-04-08 11:56:37
Jefferson,13163,4.0,0.0,0.0004,0.0,15430.0,0.00026,26.0,0.0,0.0,2020-04-08 11:56:37
Jenkins,13165,7.0,1.0,0.0007,0.1429,8683.0,0.00081,81.0,12.0,14.0,2020-04-08 11:56:37
Johnson,13167,13.0,0.0,0.0013,0.0,9708.0,0.00134,134.0,0.0,0.0,2020-04-08 11:56:37
Jones,13169,7.0,0.0,0.0007,0.0,28616.0,0.00024,24.0,0.0,0.0,2020-04-08 11:56:37
Lamar,13171,14.0,0.0,0.0014,0.0,19000.0,0.00074,74.0,0.0,0.0,2020-04-08 11:56:37
Lanier,13173,5.0,0.0,0.0005,0.0,10340.0,0.00048,48.0,0.0,0.0,2020-04-08 11:56:37
Laurens,13175,25.0,0.0,0.0025,0.0,47325.0,0.00053,53.0,0.0,0.0,2020-04-08 11:56:37
Lee,13177,208.0,15.0,0.0211,0.0721,29764.0,0.00699,699.0,50.0,7.0,2020-04-08 11:56:37
Liberty,13179,14.0,0.0,0.0014,0.0,61497.0,0.00023,23.0,0.0,0.0,2020-04-08 11:56:37
Lincoln,13181,6.0,0.0,0.0006,0.0,7915.0,0.00076,76.0,0.0,0.0,2020-04-08 11:56:37
Long,13183,1.0,0.0,0.0001,0.0,18998.0,5e-05,5.0,0.0,0.0,2020-04-08 11:56:37
Lowndes,13185,49.0,1.0,0.005,0.0204,116321.0,0.00042,42.0,1.0,2.0,2020-04-08 11:56:37
Lumpkin,13187,9.0,0.0,0.0009,0.0,32955.0,0.00027,27.0,0.0,0.0,2020-04-08 11:56:37
Macon,13193,11.0,0.0,0.0011,0.0,13143.0,0.00084,84.0,0.0,0.0,2020-04-08 11:56:37
Madison,13195,9.0,1.0,0.0009,0.1111,29650.0,0.0003,30.0,3.0,11.0,2020-04-08 11:56:37
Marion,13197,5.0,0.0,0.0005,0.0,8351.0,0.0006,60.0,0.0,0.0,2020-04-08 11:56:37
Mcduffie,13189,16.0,1.0,0.0016,0.0625,21531.0,0.00074,74.0,5.0,6.0,2020-04-08 11:56:37
Mcintosh,13191,3.0,0.0,0.0003,0.0,14340.0,0.00021,21.0,0.0,0.0,2020-04-08 11:56:37
Meriwether,13199,18.0,0.0,0.0018,0.0,21068.0,0.00085,85.0,0.0,0.0,2020-04-08 11:56:37
Miller,13201,12.0,0.0,0.0012,0.0,5686.0,0.00211,211.0,0.0,0.0,2020-04-08 11:56:37
Mitchell,13205,107.0,11.0,0.0108,0.1028,22192.0,0.00482,482.0,50.0,10.0,2020-04-08 11:56:37
Monroe,13207,12.0,1.0,0.0012,0.0833,27520.0,0.00044,44.0,4.0,8.0,2020-04-08 11:56:37
Montgomery,13209,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020-04-08 11:56:37
Morgan,13211,12.0,0.0,0.0012,0.0,18853.0,0.00064,64.0,0.0,0.0,2020-04-08 11:56:37
Murray,13213,11.0,0.0,0.0011,0.0,39921.0,0.00028,28.0,0.0,0.0,2020-04-08 11:56:37
Muscogee,13215,56.0,1.0,0.0057,0.0179,194160.0,0.00029,29.0,1.0,2.0,2020-04-08 11:56:37
Newton,13217,67.0,3.0,0.0068,0.0448,109541.0,0.00061,61.0,3.0,4.0,2020-04-08 11:56:37
Oconee,13219,33.0,1.0,0.0033,0.0303,39272.0,0.00084,84.0,3.0,3.0,2020-04-08 11:56:37
Oglethorpe,13221,2.0,1.0,0.0002,0.5,15054.0,0.00013,13.0,7.0,50.0,2020-04-08 11:56:37
Paulding,13223,66.0,1.0,0.0067,0.0152,164044.0,0.0004,40.0,1.0,2.0,2020-04-08 11:56:37
Peach,13225,19.0,2.0,0.0019,0.1053,27297.0,0.0007,70.0,7.0,11.0,2020-04-08 11:56:37
Pickens,13227,10.0,2.0,0.001,0.2,31980.0,0.00031,31.0,6.0,20.0,2020-04-08 11:56:37
Pierce,13229,35.0,1.0,0.0035,0.0286,19389.0,0.00181,181.0,5.0,3.0,2020-04-08 11:56:37
Pike,13231,10.0,0.0,0.001,0.0,18634.0,0.00054,54.0,0.0,0.0,2020-04-08 11:56:37
Polk,13233,22.0,0.0,0.0022,0.0,42470.0,0.00052,52.0,0.0,0.0,2020-04-08 11:56:37
Pulaski,13235,8.0,0.0,0.0008,0.0,11069.0,0.00072,72.0,0.0,0.0,2020-04-08 11:56:37
Putnam,13237,5.0,0.0,0.0005,0.0,21809.0,0.00023,23.0,0.0,0.0,2020-04-08 11:56:37
Quitman,13239,4.0,0.0,0.0004,0.0,2279.0,0.00176,176.0,0.0,0.0,2020-04-08 11:56:37
Rabun,13241,5.0,0.0,0.0005,0.0,16867.0,0.0003,30.0,0.0,0.0,2020-04-08 11:56:37
Randolph,13243,82.0,3.0,0.0083,0.0366,6833.0,0.012,1200.0,44.0,4.0,2020-04-08 11:56:37
Richmond,13245,76.0,3.0,0.0077,0.0395,201554.0,0.00038,38.0,1.0,4.0,2020-04-08 11:56:37
Rockdale,13247,86.0,2.0,0.0087,0.0233,90594.0,0.00095,95.0,2.0,2.0,2020-04-08 11:56:37
Schley,13249,10.0,1.0,0.001,0.1,5236.0,0.00191,191.0,19.0,10.0,2020-04-08 11:56:37
Screven,13251,4.0,0.0,0.0004,0.0,13938.0,0.00029,29.0,0.0,0.0,2020-04-08 11:56:37
Seminole,13253,13.0,0.0,0.0013,0.0,8315.0,0.00156,156.0,0.0,0.0,2020-04-08 11:56:37
Spalding,13255,56.0,4.0,0.0057,0.0714,66100.0,0.00085,85.0,6.0,7.0,2020-04-08 11:56:37
Stephens,13257,14.0,0.0,0.0014,0.0,26035.0,0.00054,54.0,0.0,0.0,2020-04-08 11:56:37
Stewart,13259,4.0,0.0,0.0004,0.0,6199.0,0.00065,65.0,0.0,0.0,2020-04-08 11:56:37
Sumter,13261,168.0,5.0,0.017,0.0298,29733.0,0.00565,565.0,17.0,3.0,2020-04-08 11:56:37
Talbot,13263,8.0,1.0,0.0008,0.125,6272.0,0.00128,128.0,16.0,12.0,2020-04-08 11:56:37
Taliaferro,13265,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020-04-08 11:56:37
Tattnall,13267,3.0,0.0,0.0003,0.0,25391.0,0.00012,12.0,0.0,0.0,2020-04-08 11:56:37
Taylor,13269,5.0,2.0,0.0005,0.4,8039.0,0.00062,62.0,25.0,40.0,2020-04-08 11:56:37
Telfair,13271,4.0,0.0,0.0004,0.0,15876.0,0.00025,25.0,0.0,0.0,2020-04-08 11:56:37
Terrell,13273,93.0,9.0,0.0094,0.0968,8611.0,0.0108,1080.0,105.0,10.0,2020-04-08 11:56:37
Thomas,13275,42.0,2.0,0.0043,0.0476,44448.0,0.00094,94.0,4.0,5.0,2020-04-08 11:56:37
Tift,13277,47.0,1.0,0.0048,0.0213,40571.0,0.00116,116.0,2.0,2.0,2020-04-08 11:56:37
Toombs,13279,8.0,1.0,0.0008,0.125,26887.0,0.0003,30.0,4.0,12.0,2020-04-08 11:56:37
Towns,13281,2.0,0.0,0.0002,0.0,11852.0,0.00017,17.0,0.0,0.0,2020-04-08 11:56:37
Treutlen,13283,1.0,0.0,0.0001,0.0,6809.0,0.00015,15.0,0.0,0.0,2020-04-08 11:56:37
Troup,13285,47.0,3.0,0.0048,0.0638,70034.0,0.00067,67.0,4.0,6.0,2020-04-08 11:56:37
Turner,13287,20.0,0.0,0.002,0.0,7912.0,0.00253,253.0,0.0,0.0,2020-04-08 11:56:37
Twiggs,13289,2.0,0.0,0.0002,0.0,8188.0,0.00024,24.0,0.0,0.0,2020-04-08 11:56:37
Union,13291,4.0,0.0,0.0004,0.0,24001.0,0.00017,17.0,0.0,0.0,2020-04-08 11:56:37
Unknown,0,858.0,6.0,0.0868,0.007,0.0,0.0,0.0,0.0,1.0,2020-04-08 11:56:37
Upson,13293,29.0,0.0,0.0029,0.0,26215.0,0.00111,111.0,0.0,0.0,2020-04-08 11:56:37
Walker,13295,3.0,0.0,0.0003,0.0,69410.0,4e-05,4.0,0.0,0.0,2020-04-08 11:56:37
Walton,13297,25.0,2.0,0.0025,0.08,93503.0,0.00027,27.0,2.0,8.0,2020-04-08 11:56:37
Ware,13299,42.0,3.0,0.0043,0.0714,35680.0,0.00118,118.0,8.0,7.0,2020-04-08 11:56:37
Warren,13301,6.0,0.0,0.0006,0.0,5251.0,0.00114,114.0,0.0,0.0,2020-04-08 11:56:37
Washington,13303,17.0,0.0,0.0017,0.0,20386.0,0.00083,83.0,0.0,0.0,2020-04-08 11:56:37
Wayne,13305,4.0,0.0,0.0004,0.0,29808.0,0.00013,13.0,0.0,0.0,2020-04-08 11:56:37
Webster,13307,3.0,0.0,0.0003,0.0,2611.0,0.00115,115.0,0.0,0.0,2020-04-08 11:56:37
Wheeler,13309,1.0,0.0,0.0001,0.0,7879.0,0.00013,13.0,0.0,0.0,2020-04-08 11:56:37
White,13311,10.0,0.0,0.001,0.0,29970.0,0.00033,33.0,0.0,0.0,2020-04-08 11:56:37
Whitfield,13313,21.0,3.0,0.0021,0.1429,104062.0,0.0002,20.0,3.0,14.0,2020-04-08 11:56:37
Wilcox,13315,2.0,0.0,0.0002,0.0,8812.0,0.00023,23.0,0.0,0.0,2020-04-08 11:56:37
Wilkes,13317,5.0,0.0,0.0005,0.0,9876.0,0.00051,51.0,0.0,0.0,2020-04-08 11:56:37
Wilkinson,13319,4.0,0.0,0.0004,0.0,9036.0,0.00044,44.0,0.0,0.0,2020-04-08 11:56:37
