Date,Day,County,fips,Population,TotalCases,TotalDeaths,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,nConfirmed_Change,nDeaths_Change,pConfirmed_Change,pDeaths_Change,Fatality_Rate
03/30/2020,29.0,Appling,13001.0,18507.0,2.0,0.0,0.0001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/31/2020,30.0,Appling,13001.0,18507.0,1.0,0.0,0.0001,5.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0
04/01/2020,31.0,Appling,13001.0,18507.0,1.0,0.0,0.0001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/02/2020,32.0,Appling,13001.0,18507.0,3.0,0.0,0.0002,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
04/03/2020,33.0,Appling,13001.0,18507.0,5.0,0.0,0.0003,27.0,0.0,0.0,2.0,0.0,0.6667,0.0,0.0
04/04/2020,34.0,Appling,13001.0,18507.0,5.0,0.0,0.0003,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2020,35.0,Appling,13001.0,18507.0,5.0,0.0,0.0003,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2020,36.0,Appling,13001.0,18507.0,6.0,0.0,0.0003,32.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
04/07/2020,37.0,Appling,13001.0,18507.0,6.0,0.0,0.0003,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/08/2020,38.0,Appling,13001.0,18507.0,7.0,0.0,0.0004,38.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0
04/09/2020,39.0,Appling,13001.0,18507.0,7.0,0.0,0.0004,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/10/2020,40.0,Appling,13001.0,18507.0,9.0,0.0,0.0005,49.0,0.0,0.0,2.0,0.0,0.2857,0.0,0.0
04/11/2020,41.0,Appling,13001.0,18507.0,9.0,0.0,0.0005,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/12/2020,42.0,Appling,13001.0,18507.0,10.0,0.0,0.0005,54.0,0.0,0.0,1.0,0.0,0.1111,0.0,0.0
04/13/2020,43.0,Appling,13001.0,18507.0,13.0,0.0,0.0007,70.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0
04/14/2020,44.0,Appling,13001.0,18507.0,13.0,0.0,0.0007,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/15/2020,45.0,Appling,13001.0,18507.0,14.0,0.0,0.0008,76.0,0.0,0.0,1.0,0.0,0.0769,0.0,0.0
04/16/2020,46.0,Appling,13001.0,18507.0,17.0,0.0,0.0009,92.0,0.0,0.0,3.0,0.0,0.2143,0.0,0.0
04/17/2020,47.0,Appling,13001.0,18507.0,18.0,0.0,0.001,97.0,0.0,0.0,1.0,0.0,0.0588,0.0,0.0
04/18/2020,48.0,Appling,13001.0,18507.0,20.0,0.0,0.0011,108.0,0.0,0.0,2.0,0.0,0.1111,0.0,0.0
04/19/2020,49.0,Appling,13001.0,18507.0,20.0,0.0,0.0011,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/20/2020,50.0,Appling,13001.0,18507.0,21.0,0.0,0.0011,113.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0
04/21/2020,51.0,Appling,13001.0,18507.0,21.0,1.0,0.0011,113.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0476
04/22/2020,52.0,Appling,13001.0,18507.0,47.0,2.0,0.0025,254.0,11.0,4.0,26.0,1.0,1.2381,1.0,0.0426
04/23/2020,53.0,Appling,13001.0,18507.0,49.0,3.0,0.0026,265.0,16.0,6.0,2.0,1.0,0.0426,0.5,0.0612
04/24/2020,54.0,Appling,13001.0,18507.0,53.0,4.0,0.0029,286.0,22.0,8.0,4.0,1.0,0.0816,0.3333,0.0755
04/25/2020,55.0,Appling,13001.0,18507.0,54.0,4.0,0.0029,292.0,22.0,7.0,1.0,0.0,0.0189,0.0,0.0741
04/26/2020,56.0,Appling,13001.0,18507.0,56.0,4.0,0.003,303.0,22.0,7.0,2.0,0.0,0.037,0.0,0.0714
04/27/2020,57.0,Appling,13001.0,18507.0,60.0,5.0,0.0032,324.0,27.0,8.0,4.0,1.0,0.0714,0.25,0.0833
04/28/2020,58.0,Appling,13001.0,18507.0,65.0,5.0,0.0035,351.0,27.0,8.0,5.0,0.0,0.0833,0.0,0.0769
04/29/2020,59.0,Appling,13001.0,18507.0,65.0,6.0,0.0035,351.0,32.0,9.0,0.0,1.0,0.0,0.2,0.0923
04/30/2020,60.0,Appling,13001.0,18507.0,70.0,6.0,0.0038,378.0,32.0,9.0,5.0,0.0,0.0769,0.0,0.0857
05/01/2020,61.0,Appling,13001.0,18507.0,72.0,6.0,0.0039,389.0,32.0,8.0,2.0,0.0,0.0286,0.0,0.0833
05/02/2020,62.0,Appling,13001.0,18507.0,72.0,6.0,0.0039,389.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0833
05/03/2020,63.0,Appling,13001.0,18507.0,72.0,5.0,0.0039,389.0,27.0,7.0,0.0,-1.0,0.0,-0.1667,0.0694
04/06/2020,36.0,Atkinson,13003.0,8297.0,3.0,0.0,0.0004,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/07/2020,37.0,Atkinson,13003.0,8297.0,4.0,0.0,0.0005,48.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
04/08/2020,38.0,Atkinson,13003.0,8297.0,4.0,0.0,0.0005,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/09/2020,39.0,Atkinson,13003.0,8297.0,4.0,0.0,0.0005,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/10/2020,40.0,Atkinson,13003.0,8297.0,2.0,0.0,0.0002,24.0,0.0,0.0,-2.0,0.0,-0.5,0.0,0.0
04/11/2020,41.0,Atkinson,13003.0,8297.0,2.0,0.0,0.0002,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/12/2020,42.0,Atkinson,13003.0,8297.0,2.0,0.0,0.0002,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/13/2020,43.0,Atkinson,13003.0,8297.0,2.0,0.0,0.0002,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/14/2020,44.0,Atkinson,13003.0,8297.0,2.0,0.0,0.0002,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/15/2020,45.0,Atkinson,13003.0,8297.0,2.0,0.0,0.0002,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/16/2020,46.0,Atkinson,13003.0,8297.0,4.0,0.0,0.0005,48.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
04/17/2020,47.0,Atkinson,13003.0,8297.0,5.0,0.0,0.0006,60.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0
04/18/2020,48.0,Atkinson,13003.0,8297.0,5.0,0.0,0.0006,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/19/2020,49.0,Atkinson,13003.0,8297.0,5.0,0.0,0.0006,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/20/2020,50.0,Atkinson,13003.0,8297.0,5.0,0.0,0.0006,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/21/2020,51.0,Atkinson,13003.0,8297.0,5.0,0.0,0.0006,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/22/2020,52.0,Atkinson,13003.0,8297.0,5.0,0.0,0.0006,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/23/2020,53.0,Atkinson,13003.0,8297.0,7.0,0.0,0.0008,84.0,0.0,0.0,2.0,0.0,0.4,0.0,0.0
04/24/2020,54.0,Atkinson,13003.0,8297.0,7.0,0.0,0.0008,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/25/2020,55.0,Atkinson,13003.0,8297.0,7.0,0.0,0.0008,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/26/2020,56.0,Atkinson,13003.0,8297.0,7.0,0.0,0.0008,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/27/2020,57.0,Atkinson,13003.0,8297.0,7.0,0.0,0.0008,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/28/2020,58.0,Atkinson,13003.0,8297.0,7.0,0.0,0.0008,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/29/2020,59.0,Atkinson,13003.0,8297.0,7.0,1.0,0.0008,84.0,12.0,14.0,0.0,1.0,0.0,0.0,0.1429
04/30/2020,60.0,Atkinson,13003.0,8297.0,8.0,1.0,0.001,96.0,12.0,12.0,1.0,0.0,0.1429,0.0,0.125
05/01/2020,61.0,Atkinson,13003.0,8297.0,9.0,1.0,0.0011,108.0,12.0,11.0,1.0,0.0,0.125,0.0,0.1111
05/02/2020,62.0,Atkinson,13003.0,8297.0,11.0,1.0,0.0013,133.0,12.0,9.0,2.0,0.0,0.2222,0.0,0.0909
05/03/2020,63.0,Atkinson,13003.0,8297.0,11.0,1.0,0.0013,133.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0909
03/29/2020,28.0,Bacon,13005.0,11185.0,1.0,0.0,0.0001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/30/2020,29.0,Bacon,13005.0,11185.0,1.0,0.0,0.0001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/31/2020,30.0,Bacon,13005.0,11185.0,5.0,0.0,0.0004,45.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
04/01/2020,31.0,Bacon,13005.0,11185.0,6.0,0.0,0.0005,54.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
04/02/2020,32.0,Bacon,13005.0,11185.0,6.0,0.0,0.0005,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/03/2020,33.0,Bacon,13005.0,11185.0,6.0,0.0,0.0005,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/04/2020,34.0,Bacon,13005.0,11185.0,6.0,0.0,0.0005,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2020,35.0,Bacon,13005.0,11185.0,7.0,0.0,0.0006,63.0,0.0,0.0,1.0,0.0,0.1667,0.0,0.0
04/06/2020,36.0,Bacon,13005.0,11185.0,10.0,0.0,0.0009,89.0,0.0,0.0,3.0,0.0,0.4286,0.0,0.0
04/07/2020,37.0,Bacon,13005.0,11185.0,11.0,0.0,0.001,98.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0
04/08/2020,38.0,Bacon,13005.0,11185.0,13.0,0.0,0.0012,116.0,0.0,0.0,2.0,0.0,0.1818,0.0,0.0
04/09/2020,39.0,Bacon,13005.0,11185.0,13.0,0.0,0.0012,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/10/2020,40.0,Bacon,13005.0,11185.0,14.0,0.0,0.0013,125.0,0.0,0.0,1.0,0.0,0.0769,0.0,0.0
04/11/2020,41.0,Bacon,13005.0,11185.0,14.0,0.0,0.0013,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/12/2020,42.0,Bacon,13005.0,11185.0,14.0,0.0,0.0013,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/13/2020,43.0,Bacon,13005.0,11185.0,14.0,0.0,0.0013,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/14/2020,44.0,Bacon,13005.0,11185.0,14.0,0.0,0.0013,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/15/2020,45.0,Bacon,13005.0,11185.0,14.0,0.0,0.0013,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/16/2020,46.0,Bacon,13005.0,11185.0,17.0,1.0,0.0015,152.0,9.0,6.0,3.0,1.0,0.2143,0.0,0.0588
04/17/2020,47.0,Bacon,13005.0,11185.0,17.0,1.0,0.0015,152.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0588
04/18/2020,48.0,Bacon,13005.0,11185.0,18.0,1.0,0.0016,161.0,9.0,6.0,1.0,0.0,0.0588,0.0,0.0556
04/19/2020,49.0,Bacon,13005.0,11185.0,18.0,1.0,0.0016,161.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0556
04/20/2020,50.0,Bacon,13005.0,11185.0,19.0,1.0,0.0017,170.0,9.0,5.0,1.0,0.0,0.0556,0.0,0.0526
04/21/2020,51.0,Bacon,13005.0,11185.0,19.0,1.0,0.0017,170.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0526
04/22/2020,52.0,Bacon,13005.0,11185.0,20.0,1.0,0.0018,179.0,9.0,5.0,1.0,0.0,0.0526,0.0,0.05
04/23/2020,53.0,Bacon,13005.0,11185.0,20.0,1.0,0.0018,179.0,9.0,5.0,0.0,0.0,0.0,0.0,0.05
04/24/2020,54.0,Bacon,13005.0,11185.0,20.0,1.0,0.0018,179.0,9.0,5.0,0.0,0.0,0.0,0.0,0.05
04/25/2020,55.0,Bacon,13005.0,11185.0,21.0,1.0,0.0019,188.0,9.0,5.0,1.0,0.0,0.05,0.0,0.0476
04/26/2020,56.0,Bacon,13005.0,11185.0,21.0,1.0,0.0019,188.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0476
04/27/2020,57.0,Bacon,13005.0,11185.0,22.0,1.0,0.002,197.0,9.0,5.0,1.0,0.0,0.0476,0.0,0.0455
04/28/2020,58.0,Bacon,13005.0,11185.0,22.0,1.0,0.002,197.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0455
04/29/2020,59.0,Bacon,13005.0,11185.0,22.0,1.0,0.002,197.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0455
04/30/2020,60.0,Bacon,13005.0,11185.0,24.0,1.0,0.0021,215.0,9.0,4.0,2.0,0.0,0.0909,0.0,0.0417
05/01/2020,61.0,Bacon,13005.0,11185.0,25.0,1.0,0.0022,224.0,9.0,4.0,1.0,0.0,0.0417,0.0,0.04
05/02/2020,62.0,Bacon,13005.0,11185.0,26.0,1.0,0.0023,232.0,9.0,4.0,1.0,0.0,0.04,0.0,0.0385
05/03/2020,63.0,Bacon,13005.0,11185.0,27.0,1.0,0.0024,241.0,9.0,4.0,1.0,0.0,0.0385,0.0,0.037
03/24/2020,23.0,Baker,13007.0,3092.0,3.0,1.0,0.001,97.0,32.0,33.0,0.0,0.0,0.0,0.0,0.3333
03/25/2020,24.0,Baker,13007.0,3092.0,3.0,1.0,0.001,97.0,32.0,33.0,0.0,0.0,0.0,0.0,0.3333
03/26/2020,25.0,Baker,13007.0,3092.0,1.0,1.0,0.0003,32.0,32.0,100.0,-2.0,0.0,-0.6667,0.0,1.0
03/27/2020,26.0,Baker,13007.0,3092.0,1.0,1.0,0.0003,32.0,32.0,100.0,0.0,0.0,0.0,0.0,1.0
03/28/2020,27.0,Baker,13007.0,3092.0,1.0,1.0,0.0003,32.0,32.0,100.0,0.0,0.0,0.0,0.0,1.0
03/29/2020,28.0,Baker,13007.0,3092.0,1.0,1.0,0.0003,32.0,32.0,100.0,0.0,0.0,0.0,0.0,1.0
03/30/2020,29.0,Baker,13007.0,3092.0,1.0,1.0,0.0003,32.0,32.0,100.0,0.0,0.0,0.0,0.0,1.0
03/31/2020,30.0,Baker,13007.0,3092.0,4.0,1.0,0.0013,129.0,32.0,25.0,3.0,0.0,3.0,0.0,0.25
04/01/2020,31.0,Baker,13007.0,3092.0,4.0,1.0,0.0013,129.0,32.0,25.0,0.0,0.0,0.0,0.0,0.25
04/02/2020,32.0,Baker,13007.0,3092.0,4.0,1.0,0.0013,129.0,32.0,25.0,0.0,0.0,0.0,0.0,0.25
04/03/2020,33.0,Baker,13007.0,3092.0,4.0,1.0,0.0013,129.0,32.0,25.0,0.0,0.0,0.0,0.0,0.25
04/04/2020,34.0,Baker,13007.0,3092.0,5.0,1.0,0.0016,162.0,32.0,20.0,1.0,0.0,0.25,0.0,0.2
04/05/2020,35.0,Baker,13007.0,3092.0,5.0,1.0,0.0016,162.0,32.0,20.0,0.0,0.0,0.0,0.0,0.2
04/06/2020,36.0,Baker,13007.0,3092.0,5.0,1.0,0.0016,162.0,32.0,20.0,0.0,0.0,0.0,0.0,0.2
04/07/2020,37.0,Baker,13007.0,3092.0,10.0,2.0,0.0032,323.0,65.0,20.0,5.0,1.0,1.0,1.0,0.2
04/08/2020,38.0,Baker,13007.0,3092.0,9.0,2.0,0.0029,291.0,65.0,22.0,-1.0,0.0,-0.1,0.0,0.2222
04/09/2020,39.0,Baker,13007.0,3092.0,11.0,2.0,0.0036,356.0,65.0,18.0,2.0,0.0,0.2222,0.0,0.1818
04/10/2020,40.0,Baker,13007.0,3092.0,11.0,2.0,0.0036,356.0,65.0,18.0,0.0,0.0,0.0,0.0,0.1818
04/11/2020,41.0,Baker,13007.0,3092.0,13.0,2.0,0.0042,420.0,65.0,15.0,2.0,0.0,0.1818,0.0,0.1538
04/12/2020,42.0,Baker,13007.0,3092.0,14.0,2.0,0.0045,453.0,65.0,14.0,1.0,0.0,0.0769,0.0,0.1429
04/13/2020,43.0,Baker,13007.0,3092.0,16.0,2.0,0.0052,517.0,65.0,12.0,2.0,0.0,0.1429,0.0,0.125
04/14/2020,44.0,Baker,13007.0,3092.0,16.0,2.0,0.0052,517.0,65.0,12.0,0.0,0.0,0.0,0.0,0.125
04/15/2020,45.0,Baker,13007.0,3092.0,17.0,2.0,0.0055,550.0,65.0,12.0,1.0,0.0,0.0625,0.0,0.1176
04/16/2020,46.0,Baker,13007.0,3092.0,18.0,2.0,0.0058,582.0,65.0,11.0,1.0,0.0,0.0588,0.0,0.1111
04/17/2020,47.0,Baker,13007.0,3092.0,16.0,2.0,0.0052,517.0,65.0,12.0,-2.0,0.0,-0.1111,0.0,0.125
04/18/2020,48.0,Baker,13007.0,3092.0,16.0,2.0,0.0052,517.0,65.0,12.0,0.0,0.0,0.0,0.0,0.125
04/19/2020,49.0,Baker,13007.0,3092.0,17.0,2.0,0.0055,550.0,65.0,12.0,1.0,0.0,0.0625,0.0,0.1176
04/20/2020,50.0,Baker,13007.0,3092.0,20.0,2.0,0.0065,647.0,65.0,10.0,3.0,0.0,0.1765,0.0,0.1
04/21/2020,51.0,Baker,13007.0,3092.0,20.0,2.0,0.0065,647.0,65.0,10.0,0.0,0.0,0.0,0.0,0.1
04/22/2020,52.0,Baker,13007.0,3092.0,18.0,2.0,0.0058,582.0,65.0,11.0,-2.0,0.0,-0.1,0.0,0.1111
04/23/2020,53.0,Baker,13007.0,3092.0,19.0,2.0,0.0061,614.0,65.0,11.0,1.0,0.0,0.0556,0.0,0.1053
04/24/2020,54.0,Baker,13007.0,3092.0,19.0,2.0,0.0061,614.0,65.0,11.0,0.0,0.0,0.0,0.0,0.1053
04/25/2020,55.0,Baker,13007.0,3092.0,19.0,2.0,0.0061,614.0,65.0,11.0,0.0,0.0,0.0,0.0,0.1053
04/26/2020,56.0,Baker,13007.0,3092.0,19.0,2.0,0.0061,614.0,65.0,11.0,0.0,0.0,0.0,0.0,0.1053
04/27/2020,57.0,Baker,13007.0,3092.0,21.0,2.0,0.0068,679.0,65.0,10.0,2.0,0.0,0.1053,0.0,0.0952
04/28/2020,58.0,Baker,13007.0,3092.0,21.0,2.0,0.0068,679.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0952
04/29/2020,59.0,Baker,13007.0,3092.0,21.0,2.0,0.0068,679.0,65.0,10.0,0.0,0.0,0.0,0.0,0.0952
04/30/2020,60.0,Baker,13007.0,3092.0,23.0,2.0,0.0074,744.0,65.0,9.0,2.0,0.0,0.0952,0.0,0.087
05/01/2020,61.0,Baker,13007.0,3092.0,23.0,2.0,0.0074,744.0,65.0,9.0,0.0,0.0,0.0,0.0,0.087
05/02/2020,62.0,Baker,13007.0,3092.0,23.0,2.0,0.0074,744.0,65.0,9.0,0.0,0.0,0.0,0.0,0.087
05/03/2020,63.0,Baker,13007.0,3092.0,23.0,2.0,0.0074,744.0,65.0,9.0,0.0,0.0,0.0,0.0,0.087
03/21/2020,20.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/22/2020,21.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/23/2020,22.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/24/2020,23.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/25/2020,24.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/26/2020,25.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/27/2020,26.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/28/2020,27.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/29/2020,28.0,Baldwin,13009.0,44823.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/30/2020,29.0,Baldwin,13009.0,44823.0,3.0,1.0,0.0001,7.0,2.0,33.0,1.0,1.0,0.5,0.0,0.3333
03/31/2020,30.0,Baldwin,13009.0,44823.0,5.0,1.0,0.0001,11.0,2.0,20.0,2.0,0.0,0.6667,0.0,0.2
04/01/2020,31.0,Baldwin,13009.0,44823.0,7.0,1.0,0.0002,16.0,2.0,14.0,2.0,0.0,0.4,0.0,0.1429
04/02/2020,32.0,Baldwin,13009.0,44823.0,7.0,1.0,0.0002,16.0,2.0,14.0,0.0,0.0,0.0,0.0,0.1429
04/03/2020,33.0,Baldwin,13009.0,44823.0,11.0,1.0,0.0002,25.0,2.0,9.0,4.0,0.0,0.5714,0.0,0.0909
04/04/2020,34.0,Baldwin,13009.0,44823.0,11.0,1.0,0.0002,25.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0909
04/05/2020,35.0,Baldwin,13009.0,44823.0,15.0,1.0,0.0003,33.0,2.0,7.0,4.0,0.0,0.3636,0.0,0.0667
04/06/2020,36.0,Baldwin,13009.0,44823.0,20.0,1.0,0.0004,45.0,2.0,5.0,5.0,0.0,0.3333,0.0,0.05
04/07/2020,37.0,Baldwin,13009.0,44823.0,27.0,1.0,0.0006,60.0,2.0,4.0,7.0,0.0,0.35,0.0,0.037
04/08/2020,38.0,Baldwin,13009.0,44823.0,30.0,1.0,0.0007,67.0,2.0,3.0,3.0,0.0,0.1111,0.0,0.0333
04/09/2020,39.0,Baldwin,13009.0,44823.0,32.0,1.0,0.0007,71.0,2.0,3.0,2.0,0.0,0.0667,0.0,0.0312
04/10/2020,40.0,Baldwin,13009.0,44823.0,35.0,1.0,0.0008,78.0,2.0,3.0,3.0,0.0,0.0938,0.0,0.0286
04/11/2020,41.0,Baldwin,13009.0,44823.0,47.0,1.0,0.001,105.0,2.0,2.0,12.0,0.0,0.3429,0.0,0.0213
04/12/2020,42.0,Baldwin,13009.0,44823.0,53.0,2.0,0.0012,118.0,4.0,4.0,6.0,1.0,0.1277,1.0,0.0377
04/13/2020,43.0,Baldwin,13009.0,44823.0,54.0,2.0,0.0012,120.0,4.0,4.0,1.0,0.0,0.0189,0.0,0.037
04/14/2020,44.0,Baldwin,13009.0,44823.0,69.0,2.0,0.0015,154.0,4.0,3.0,15.0,0.0,0.2778,0.0,0.029
04/15/2020,45.0,Baldwin,13009.0,44823.0,93.0,2.0,0.0021,207.0,4.0,2.0,24.0,0.0,0.3478,0.0,0.0215
04/16/2020,46.0,Baldwin,13009.0,44823.0,100.0,2.0,0.0022,223.0,4.0,2.0,7.0,0.0,0.0753,0.0,0.02
04/17/2020,47.0,Baldwin,13009.0,44823.0,112.0,2.0,0.0025,250.0,4.0,2.0,12.0,0.0,0.12,0.0,0.0179
04/18/2020,48.0,Baldwin,13009.0,44823.0,108.0,2.0,0.0024,241.0,4.0,2.0,-4.0,0.0,-0.0357,0.0,0.0185
04/19/2020,49.0,Baldwin,13009.0,44823.0,112.0,3.0,0.0025,250.0,7.0,3.0,4.0,1.0,0.037,0.5,0.0268
04/20/2020,50.0,Baldwin,13009.0,44823.0,130.0,4.0,0.0029,290.0,9.0,3.0,18.0,1.0,0.1607,0.3333,0.0308
04/21/2020,51.0,Baldwin,13009.0,44823.0,135.0,4.0,0.003,301.0,9.0,3.0,5.0,0.0,0.0385,0.0,0.0296
04/22/2020,52.0,Baldwin,13009.0,44823.0,155.0,4.0,0.0035,346.0,9.0,3.0,20.0,0.0,0.1481,0.0,0.0258
04/23/2020,53.0,Baldwin,13009.0,44823.0,161.0,4.0,0.0036,359.0,9.0,2.0,6.0,0.0,0.0387,0.0,0.0248
04/24/2020,54.0,Baldwin,13009.0,44823.0,169.0,5.0,0.0038,377.0,11.0,3.0,8.0,1.0,0.0497,0.25,0.0296
04/25/2020,55.0,Baldwin,13009.0,44823.0,180.0,6.0,0.004,402.0,13.0,3.0,11.0,1.0,0.0651,0.2,0.0333
04/26/2020,56.0,Baldwin,13009.0,44823.0,181.0,6.0,0.004,404.0,13.0,3.0,1.0,0.0,0.0056,0.0,0.0331
04/27/2020,57.0,Baldwin,13009.0,44823.0,193.0,6.0,0.0043,431.0,13.0,3.0,12.0,0.0,0.0663,0.0,0.0311
04/28/2020,58.0,Baldwin,13009.0,44823.0,202.0,6.0,0.0045,451.0,13.0,3.0,9.0,0.0,0.0466,0.0,0.0297
04/29/2020,59.0,Baldwin,13009.0,44823.0,210.0,8.0,0.0047,469.0,18.0,4.0,8.0,2.0,0.0396,0.3333,0.0381
04/30/2020,60.0,Baldwin,13009.0,44823.0,215.0,8.0,0.0048,480.0,18.0,4.0,5.0,0.0,0.0238,0.0,0.0372
05/01/2020,61.0,Baldwin,13009.0,44823.0,226.0,8.0,0.005,504.0,18.0,4.0,11.0,0.0,0.0512,0.0,0.0354
05/02/2020,62.0,Baldwin,13009.0,44823.0,229.0,8.0,0.0051,511.0,18.0,3.0,3.0,0.0,0.0133,0.0,0.0349
05/03/2020,63.0,Baldwin,13009.0,44823.0,232.0,8.0,0.0052,518.0,18.0,3.0,3.0,0.0,0.0131,0.0,0.0345
03/30/2020,29.0,Banks,13011.0,18988.0,1.0,0.0,0.0001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/31/2020,30.0,Banks,13011.0,18988.0,3.0,0.0,0.0002,16.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
04/01/2020,31.0,Banks,13011.0,18988.0,3.0,0.0,0.0002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/02/2020,32.0,Banks,13011.0,18988.0,3.0,0.0,0.0002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/03/2020,33.0,Banks,13011.0,18988.0,3.0,0.0,0.0002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/04/2020,34.0,Banks,13011.0,18988.0,3.0,0.0,0.0002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/05/2020,35.0,Banks,13011.0,18988.0,3.0,0.0,0.0002,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04/06/2020,36.0,Banks,13011.0,18988.0,2.0,0.0,0.0001,11.0,0.0,0.0,-1.0,0.0,-0.3333,0.0,0.0
04/07/2020,37.0,Banks,13011.0,18988.0,4.0,0.0,0.0002,21.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
