County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Camden,13039,16.0,0.0,0.0018,0.0,53677.0,0.0003,30.0,0.0,0.0,2020-04-07 11:28:11
Candler,13043,4.0,0.0,0.0005,0.0,10836.0,0.00037,37.0,0.0,0.0,2020-04-07 11:28:11
Carroll,13045,177.0,4.0,0.0201,0.0226,118121.0,0.0015,150.0,3.0,2.0,2020-04-07 11:28:11
Catoosa,13047,7.0,0.0,0.0008,0.0,67420.0,0.0001,10.0,0.0,0.0,2020-04-07 11:28:11
Charlton,13049,3.0,0.0,0.0003,0.0,12968.0,0.00023,23.0,0.0,0.0,2020-04-07 11:28:11
Chatham,13051,117.0,4.0,0.0133,0.0342,289195.0,0.0004,40.0,1.0,3.0,2020-04-07 11:28:11
Chattahoochee,13053,2.0,0.0,0.0002,0.0,10684.0,0.00019,19.0,0.0,0.0,2020-04-07 11:28:11
Chattooga,13055,4.0,1.0,0.0005,0.25,24790.0,0.00016,16.0,4.0,25.0,2020-04-07 11:28:11
Cherokee,13057,144.0,5.0,0.0163,0.0347,254149.0,0.00057,57.0,2.0,3.0,2020-04-07 11:28:11
Clarke,13059,77.0,9.0,0.0087,0.1169,127330.0,0.0006,60.0,7.0,12.0,2020-04-07 11:28:11
Clay,13061,10.0,1.0,0.0011,0.1,2887.0,0.00346,346.0,35.0,10.0,2020-04-07 11:28:11
Clayton,13063,266.0,10.0,0.0302,0.0376,289615.0,0.00092,92.0,3.0,4.0,2020-04-07 11:28:11
Clinch,13065,3.0,0.0,0.0003,0.0,6648.0,0.00045,45.0,0.0,0.0,2020-04-07 11:28:11
Cobb,13067,550.0,29.0,0.0624,0.0527,756865.0,0.00073,73.0,4.0,5.0,2020-04-07 11:28:11
Coffee,13069,38.0,2.0,0.0043,0.0526,43093.0,0.00088,88.0,5.0,5.0,2020-04-07 11:28:11
Colquitt,13071,69.0,5.0,0.0078,0.0725,45592.0,0.00151,151.0,11.0,7.0,2020-04-07 11:28:11
Columbia,13073,46.0,0.0,0.0052,0.0,154291.0,0.0003,30.0,0.0,0.0,2020-04-07 11:28:11
Cook,13075,3.0,0.0,0.0003,0.0,17162.0,0.00017,17.0,0.0,0.0,2020-04-07 11:28:11
Coweta,13077,79.0,2.0,0.009,0.0253,145864.0,0.00054,54.0,1.0,3.0,2020-04-07 11:28:11
Crawford,13079,2.0,0.0,0.0002,0.0,12318.0,0.00016,16.0,0.0,0.0,2020-04-07 11:28:11
Crisp,13081,46.0,0.0,0.0052,0.0,22601.0,0.00204,204.0,0.0,0.0,2020-04-07 11:28:11
Dade,13083,1.0,1.0,0.0001,1.0,16226.0,6e-05,6.0,6.0,100.0,2020-04-07 11:28:11
Dawson,13085,20.0,1.0,0.0023,0.05,25083.0,0.0008,80.0,4.0,5.0,2020-04-07 11:28:11
Decatur,13087,17.0,0.0,0.0019,0.0,26575.0,0.00064,64.0,0.0,0.0,2020-04-07 11:28:11
Dekalb,13089,645.0,11.0,0.0731,0.0171,756558.0,0.00085,85.0,1.0,2.0,2020-04-07 11:28:11
Dodge,13091,8.0,0.0,0.0009,0.0,20705.0,0.00039,39.0,0.0,0.0,2020-04-07 11:28:11
Dooly,13093,28.0,1.0,0.0032,0.0357,13706.0,0.00204,204.0,7.0,4.0,2020-04-07 11:28:11
Dougherty,13095,939.0,52.0,0.1065,0.0554,91243.0,0.01029,1029.0,57.0,6.0,2020-04-07 11:28:11
Douglas,13097,111.0,5.0,0.0126,0.045,145331.0,0.00076,76.0,3.0,5.0,2020-04-07 11:28:11
Early,13099,92.0,5.0,0.0104,0.0543,10247.0,0.00898,898.0,49.0,5.0,2020-04-07 11:28:11
Echols,13101,1.0,0.0,0.0001,0.0,4000.0,0.00025,25.0,0.0,0.0,2020-04-07 11:28:11
Effingham,13103,17.0,1.0,0.0019,0.0588,62190.0,0.00027,27.0,2.0,6.0,2020-04-07 11:28:11
Elbert,13105,2.0,0.0,0.0002,0.0,19120.0,0.0001,10.0,0.0,0.0,2020-04-07 11:28:11
Emanuel,13107,3.0,0.0,0.0003,0.0,22612.0,0.00013,13.0,0.0,0.0,2020-04-07 11:28:11
Evans,13109,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020-04-07 11:28:11
Fannin,13111,10.0,0.0,0.0011,0.0,25964.0,0.00039,39.0,0.0,0.0,2020-04-07 11:28:11
Fayette,13113,79.0,4.0,0.009,0.0506,113459.0,0.0007,70.0,4.0,5.0,2020-04-07 11:28:11
Floyd,13115,89.0,3.0,0.0101,0.0337,97927.0,0.00091,91.0,3.0,3.0,2020-04-07 11:28:11
Forsyth,13117,94.0,1.0,0.0107,0.0106,236612.0,0.0004,40.0,0.0,1.0,2020-04-07 11:28:11
Franklin,13119,3.0,0.0,0.0003,0.0,23023.0,0.00013,13.0,0.0,0.0,2020-04-07 11:28:11
Fulton,13121,1124.0,36.0,0.1275,0.032,1050114.0,0.00107,107.0,3.0,3.0,2020-04-07 11:28:11
Gilmer,13123,3.0,0.0,0.0003,0.0,30816.0,0.0001,10.0,0.0,0.0,2020-04-07 11:28:11
Glascock,13125,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020-04-07 11:28:11
Glynn,13127,29.0,0.0,0.0033,0.0,85219.0,0.00034,34.0,0.0,0.0,2020-04-07 11:28:11
Gordon,13129,25.0,3.0,0.0028,0.12,57685.0,0.00043,43.0,5.0,12.0,2020-04-07 11:28:11
Grady,13131,5.0,0.0,0.0006,0.0,24748.0,0.0002,20.0,0.0,0.0,2020-04-07 11:28:11
Greene,13133,21.0,1.0,0.0024,0.0476,17698.0,0.00119,119.0,6.0,5.0,2020-04-07 11:28:11
Gwinnett,13135,525.0,10.0,0.0595,0.019,927781.0,0.00057,57.0,1.0,2.0,2020-04-07 11:28:11
Habersham,13137,6.0,0.0,0.0007,0.0,45388.0,0.00013,13.0,0.0,0.0,2020-04-07 11:28:11
Hall,13139,196.0,0.0,0.0222,0.0,202148.0,0.00097,97.0,0.0,0.0,2020-04-07 11:28:11
Hancock,13141,1.0,0.0,0.0001,0.0,8348.0,0.00012,12.0,0.0,0.0,2020-04-07 11:28:11
Haralson,13143,15.0,0.0,0.0017,0.0,29533.0,0.00051,51.0,0.0,0.0,2020-04-07 11:28:11
Harris,13145,12.0,0.0,0.0014,0.0,34475.0,0.00035,35.0,0.0,0.0,2020-04-07 11:28:11
Hart,13147,3.0,0.0,0.0003,0.0,26099.0,0.00011,11.0,0.0,0.0,2020-04-07 11:28:11
Heard,13149,3.0,1.0,0.0003,0.3333,11879.0,0.00025,25.0,8.0,33.0,2020-04-07 11:28:11
Henry,13151,194.0,3.0,0.022,0.0155,230220.0,0.00084,84.0,1.0,2.0,2020-04-07 11:28:11
Houston,13153,79.0,6.0,0.009,0.0759,155469.0,0.00051,51.0,4.0,8.0,2020-04-07 11:28:11
Irwin,13155,9.0,0.0,0.001,0.0,9398.0,0.00096,96.0,0.0,0.0,2020-04-07 11:28:11
Jackson,13157,21.0,0.0,0.0024,0.0,70422.0,0.0003,30.0,0.0,0.0,2020-04-07 11:28:11
Jasper,13159,6.0,0.0,0.0007,0.0,14040.0,0.00043,43.0,0.0,0.0,2020-04-07 11:28:11
Jeff Davis,13161,1.0,0.0,0.0001,0.0,15029.0,7e-05,7.0,0.0,0.0,2020-04-07 11:28:11
Jefferson,13163,4.0,0.0,0.0005,0.0,15430.0,0.00026,26.0,0.0,0.0,2020-04-07 11:28:11
Jenkins,13165,7.0,0.0,0.0008,0.0,8683.0,0.00081,81.0,0.0,0.0,2020-04-07 11:28:11
Johnson,13167,6.0,0.0,0.0007,0.0,9708.0,0.00062,62.0,0.0,0.0,2020-04-07 11:28:11
Jones,13169,7.0,0.0,0.0008,0.0,28616.0,0.00024,24.0,0.0,0.0,2020-04-07 11:28:11
Lamar,13171,15.0,0.0,0.0017,0.0,19000.0,0.00079,79.0,0.0,0.0,2020-04-07 11:28:11
Lanier,13173,5.0,0.0,0.0006,0.0,10340.0,0.00048,48.0,0.0,0.0,2020-04-07 11:28:11
Laurens,13175,22.0,0.0,0.0025,0.0,47325.0,0.00046,46.0,0.0,0.0,2020-04-07 11:28:11
Lee,13177,195.0,15.0,0.0221,0.0769,29764.0,0.00655,655.0,50.0,8.0,2020-04-07 11:28:11
Liberty,13179,12.0,0.0,0.0014,0.0,61497.0,0.0002,20.0,0.0,0.0,2020-04-07 11:28:11
Lincoln,13181,5.0,0.0,0.0006,0.0,7915.0,0.00063,63.0,0.0,0.0,2020-04-07 11:28:11
Long,13183,1.0,0.0,0.0001,0.0,18998.0,5e-05,5.0,0.0,0.0,2020-04-07 11:28:11
Lowndes,13185,44.0,1.0,0.005,0.0227,116321.0,0.00038,38.0,1.0,2.0,2020-04-07 11:28:11
Lumpkin,13187,9.0,0.0,0.001,0.0,32955.0,0.00027,27.0,0.0,0.0,2020-04-07 11:28:11
Macon,13193,8.0,0.0,0.0009,0.0,13143.0,0.00061,61.0,0.0,0.0,2020-04-07 11:28:11
Madison,13195,9.0,1.0,0.001,0.1111,29650.0,0.0003,30.0,3.0,11.0,2020-04-07 11:28:11
Marion,13197,3.0,0.0,0.0003,0.0,8351.0,0.00036,36.0,0.0,0.0,2020-04-07 11:28:11
Mcduffie,13189,13.0,2.0,0.0015,0.1538,21531.0,0.0006,60.0,9.0,15.0,2020-04-07 11:28:11
Mcintosh,13191,3.0,0.0,0.0003,0.0,14340.0,0.00021,21.0,0.0,0.0,2020-04-07 11:28:11
Meriwether,13199,17.0,0.0,0.0019,0.0,21068.0,0.00081,81.0,0.0,0.0,2020-04-07 11:28:11
Miller,13201,11.0,0.0,0.0012,0.0,5686.0,0.00193,193.0,0.0,0.0,2020-04-07 11:28:11
Mitchell,13205,90.0,10.0,0.0102,0.1111,22192.0,0.00406,406.0,45.0,11.0,2020-04-07 11:28:11
Monroe,13207,13.0,1.0,0.0015,0.0769,27520.0,0.00047,47.0,4.0,8.0,2020-04-07 11:28:11
Montgomery,13209,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020-04-07 11:28:11
Morgan,13211,8.0,0.0,0.0009,0.0,18853.0,0.00042,42.0,0.0,0.0,2020-04-07 11:28:11
Murray,13213,11.0,0.0,0.0012,0.0,39921.0,0.00028,28.0,0.0,0.0,2020-04-07 11:28:11
Muscogee,13215,53.0,1.0,0.006,0.0189,194160.0,0.00027,27.0,1.0,2.0,2020-04-07 11:28:11
Newton,13217,65.0,2.0,0.0074,0.0308,109541.0,0.00059,59.0,2.0,3.0,2020-04-07 11:28:11
Oconee,13219,32.0,0.0,0.0036,0.0,39272.0,0.00081,81.0,0.0,0.0,2020-04-07 11:28:11
Oglethorpe,13221,2.0,1.0,0.0002,0.5,15054.0,0.00013,13.0,7.0,50.0,2020-04-07 11:28:11
Paulding,13223,60.0,1.0,0.0068,0.0167,164044.0,0.00037,37.0,1.0,2.0,2020-04-07 11:28:11
Peach,13225,16.0,2.0,0.0018,0.125,27297.0,0.00059,59.0,7.0,12.0,2020-04-07 11:28:11
Pickens,13227,10.0,2.0,0.0011,0.2,31980.0,0.00031,31.0,6.0,20.0,2020-04-07 11:28:11
Pierce,13229,28.0,1.0,0.0032,0.0357,19389.0,0.00144,144.0,5.0,4.0,2020-04-07 11:28:11
Pike,13231,10.0,0.0,0.0011,0.0,18634.0,0.00054,54.0,0.0,0.0,2020-04-07 11:28:11
Polk,13233,20.0,0.0,0.0023,0.0,42470.0,0.00047,47.0,0.0,0.0,2020-04-07 11:28:11
Pulaski,13235,8.0,0.0,0.0009,0.0,11069.0,0.00072,72.0,0.0,0.0,2020-04-07 11:28:11
Putnam,13237,5.0,0.0,0.0006,0.0,21809.0,0.00023,23.0,0.0,0.0,2020-04-07 11:28:11
Quitman,13239,3.0,0.0,0.0003,0.0,2279.0,0.00132,132.0,0.0,0.0,2020-04-07 11:28:11
Rabun,13241,5.0,0.0,0.0006,0.0,16867.0,0.0003,30.0,0.0,0.0,2020-04-07 11:28:11
Randolph,13243,81.0,4.0,0.0092,0.0494,6833.0,0.01185,1185.0,59.0,5.0,2020-04-07 11:28:11
Richmond,13245,74.0,3.0,0.0084,0.0405,201554.0,0.00037,37.0,1.0,4.0,2020-04-07 11:28:11
Rockdale,13247,85.0,2.0,0.0096,0.0235,90594.0,0.00094,94.0,2.0,2.0,2020-04-07 11:28:11
Schley,13249,10.0,1.0,0.0011,0.1,5236.0,0.00191,191.0,19.0,10.0,2020-04-07 11:28:11
Screven,13251,3.0,0.0,0.0003,0.0,13938.0,0.00022,22.0,0.0,0.0,2020-04-07 11:28:11
Seminole,13253,12.0,0.0,0.0014,0.0,8315.0,0.00144,144.0,0.0,0.0,2020-04-07 11:28:11
Spalding,13255,50.0,4.0,0.0057,0.08,66100.0,0.00076,76.0,6.0,8.0,2020-04-07 11:28:11
Stephens,13257,11.0,0.0,0.0012,0.0,26035.0,0.00042,42.0,0.0,0.0,2020-04-07 11:28:11
Stewart,13259,3.0,0.0,0.0003,0.0,6199.0,0.00048,48.0,0.0,0.0,2020-04-07 11:28:11
Sumter,13261,147.0,6.0,0.0167,0.0408,29733.0,0.00494,494.0,20.0,4.0,2020-04-07 11:28:11
Talbot,13263,6.0,0.0,0.0007,0.0,6272.0,0.00096,96.0,0.0,0.0,2020-04-07 11:28:11
Taliaferro,13265,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020-04-07 11:28:11
Tattnall,13267,3.0,0.0,0.0003,0.0,25391.0,0.00012,12.0,0.0,0.0,2020-04-07 11:28:11
Taylor,13269,5.0,1.0,0.0006,0.2,8039.0,0.00062,62.0,12.0,20.0,2020-04-07 11:28:11
Telfair,13271,4.0,0.0,0.0005,0.0,15876.0,0.00025,25.0,0.0,0.0,2020-04-07 11:28:11
Terrell,13273,87.0,9.0,0.0099,0.1034,8611.0,0.0101,1010.0,105.0,10.0,2020-04-07 11:28:11
Thomas,13275,37.0,0.0,0.0042,0.0,44448.0,0.00083,83.0,0.0,0.0,2020-04-07 11:28:11
Tift,13277,43.0,1.0,0.0049,0.0233,40571.0,0.00106,106.0,2.0,2.0,2020-04-07 11:28:11
Toombs,13279,8.0,1.0,0.0009,0.125,26887.0,0.0003,30.0,4.0,12.0,2020-04-07 11:28:11
Towns,13281,2.0,0.0,0.0002,0.0,11852.0,0.00017,17.0,0.0,0.0,2020-04-07 11:28:11
Treutlen,13283,1.0,0.0,0.0001,0.0,6809.0,0.00015,15.0,0.0,0.0,2020-04-07 11:28:11
Troup,13285,46.0,3.0,0.0052,0.0652,70034.0,0.00066,66.0,4.0,7.0,2020-04-07 11:28:11
Turner,13287,16.0,0.0,0.0018,0.0,7912.0,0.00202,202.0,0.0,0.0,2020-04-07 11:28:11
Twiggs,13289,2.0,0.0,0.0002,0.0,8188.0,0.00024,24.0,0.0,0.0,2020-04-07 11:28:11
Union,13291,3.0,0.0,0.0003,0.0,24001.0,0.00012,12.0,0.0,0.0,2020-04-07 11:28:11
Unknown,0,489.0,7.0,0.0555,0.0143,0.0,0.0,0.0,0.0,1.0,2020-04-07 11:28:11
Upson,13293,28.0,0.0,0.0032,0.0,26215.0,0.00107,107.0,0.0,0.0,2020-04-07 11:28:11
Walker,13295,4.0,0.0,0.0005,0.0,69410.0,6e-05,6.0,0.0,0.0,2020-04-07 11:28:11
Walton,13297,24.0,2.0,0.0027,0.0833,93503.0,0.00026,26.0,2.0,8.0,2020-04-07 11:28:11
Ware,13299,37.0,3.0,0.0042,0.0811,35680.0,0.00104,104.0,8.0,8.0,2020-04-07 11:28:11
Warren,13301,6.0,0.0,0.0007,0.0,5251.0,0.00114,114.0,0.0,0.0,2020-04-07 11:28:11
Washington,13303,11.0,0.0,0.0012,0.0,20386.0,0.00054,54.0,0.0,0.0,2020-04-07 11:28:11
Wayne,13305,3.0,0.0,0.0003,0.0,29808.0,0.0001,10.0,0.0,0.0,2020-04-07 11:28:11
Webster,13307,4.0,0.0,0.0005,0.0,2611.0,0.00153,153.0,0.0,0.0,2020-04-07 11:28:11
Wheeler,13309,1.0,0.0,0.0001,0.0,7879.0,0.00013,13.0,0.0,0.0,2020-04-07 11:28:11
White,13311,9.0,0.0,0.001,0.0,29970.0,0.0003,30.0,0.0,0.0,2020-04-07 11:28:11
Whitfield,13313,21.0,1.0,0.0024,0.0476,104062.0,0.0002,20.0,1.0,5.0,2020-04-07 11:28:11
Wilcox,13315,2.0,0.0,0.0002,0.0,8812.0,0.00023,23.0,0.0,0.0,2020-04-07 11:28:11
Wilkes,13317,5.0,0.0,0.0006,0.0,9876.0,0.00051,51.0,0.0,0.0,2020-04-07 11:28:11
Wilkinson,13319,3.0,0.0,0.0003,0.0,9036.0,0.00033,33.0,0.0,0.0,2020-04-07 11:28:11
