County,fips,TotalCases,TotalDeaths,PctOfInfections,PctDeaths,Population,PctPopInfected,Infection_per_100k,Deaths_per_100k,Deaths_per_100_Infections,Date
Douglas,13097,124.0,5.0,0.0122,0.0403,145331.0,0.00085,85.0,3.0,4.0,2020-04-08 20:33:56
Early,13099,97.0,5.0,0.0095,0.0515,10247.0,0.00947,947.0,49.0,5.0,2020-04-08 20:33:56
Echols,13101,2.0,0.0,0.0002,0.0,4000.0,0.0005,50.0,0.0,0.0,2020-04-08 20:33:56
Effingham,13103,19.0,1.0,0.0019,0.0526,62190.0,0.00031,31.0,2.0,5.0,2020-04-08 20:33:56
Elbert,13105,3.0,0.0,0.0003,0.0,19120.0,0.00016,16.0,0.0,0.0,2020-04-08 20:33:56
Emanuel,13107,5.0,0.0,0.0005,0.0,22612.0,0.00022,22.0,0.0,0.0,2020-04-08 20:33:56
Evans,13109,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,0.0,2020-04-08 20:33:56
Fannin,13111,9.0,0.0,0.0009,0.0,25964.0,0.00035,35.0,0.0,0.0,2020-04-08 20:33:56
Fayette,13113,90.0,4.0,0.0088,0.0444,113459.0,0.00079,79.0,4.0,4.0,2020-04-08 20:33:56
Floyd,13115,97.0,3.0,0.0095,0.0309,97927.0,0.00099,99.0,3.0,3.0,2020-04-08 20:33:56
Forsyth,13117,98.0,2.0,0.0096,0.0204,236612.0,0.00041,41.0,1.0,2.0,2020-04-08 20:33:56
Franklin,13119,3.0,0.0,0.0003,0.0,23023.0,0.00013,13.0,0.0,0.0,2020-04-08 20:33:56
Fulton,13121,1261.0,42.0,0.1236,0.0333,1050114.0,0.0012,120.0,4.0,3.0,2020-04-08 20:33:56
Gilmer,13123,4.0,0.0,0.0004,0.0,30816.0,0.00013,13.0,0.0,0.0,2020-04-08 20:33:56
Glascock,13125,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,0.0,0.0,2020-04-08 20:33:56
Glynn,13127,32.0,0.0,0.0031,0.0,85219.0,0.00038,38.0,0.0,0.0,2020-04-08 20:33:56
Gordon,13129,26.0,3.0,0.0025,0.1154,57685.0,0.00045,45.0,5.0,12.0,2020-04-08 20:33:56
Grady,13131,8.0,0.0,0.0008,0.0,24748.0,0.00032,32.0,0.0,0.0,2020-04-08 20:33:56
Greene,13133,23.0,1.0,0.0023,0.0435,17698.0,0.0013,130.0,6.0,4.0,2020-04-08 20:33:56
Gwinnett,13135,586.0,17.0,0.0574,0.029,927781.0,0.00063,63.0,2.0,3.0,2020-04-08 20:33:56
Habersham,13137,8.0,0.0,0.0008,0.0,45388.0,0.00018,18.0,0.0,0.0,2020-04-08 20:33:56
Hall,13139,233.0,0.0,0.0228,0.0,202148.0,0.00115,115.0,0.0,0.0,2020-04-08 20:33:56
Hancock,13141,1.0,0.0,0.0001,0.0,8348.0,0.00012,12.0,0.0,0.0,2020-04-08 20:33:56
Haralson,13143,15.0,0.0,0.0015,0.0,29533.0,0.00051,51.0,0.0,0.0,2020-04-08 20:33:56
Harris,13145,15.0,0.0,0.0015,0.0,34475.0,0.00044,44.0,0.0,0.0,2020-04-08 20:33:56
Hart,13147,3.0,0.0,0.0003,0.0,26099.0,0.00011,11.0,0.0,0.0,2020-04-08 20:33:56
Heard,13149,2.0,0.0,0.0002,0.0,11879.0,0.00017,17.0,0.0,0.0,2020-04-08 20:33:56
Henry,13151,219.0,3.0,0.0215,0.0137,230220.0,0.00095,95.0,1.0,1.0,2020-04-08 20:33:56
Houston,13153,99.0,7.0,0.0097,0.0707,155469.0,0.00064,64.0,5.0,7.0,2020-04-08 20:33:56
Irwin,13155,11.0,0.0,0.0011,0.0,9398.0,0.00117,117.0,0.0,0.0,2020-04-08 20:33:56
Jackson,13157,23.0,1.0,0.0023,0.0435,70422.0,0.00033,33.0,1.0,4.0,2020-04-08 20:33:56
Jasper,13159,5.0,0.0,0.0005,0.0,14040.0,0.00036,36.0,0.0,0.0,2020-04-08 20:33:56
Jeff Davis,13161,1.0,0.0,0.0001,0.0,15029.0,7e-05,7.0,0.0,0.0,2020-04-08 20:33:56
Jefferson,13163,4.0,0.0,0.0004,0.0,15430.0,0.00026,26.0,0.0,0.0,2020-04-08 20:33:56
Jenkins,13165,7.0,1.0,0.0007,0.1429,8683.0,0.00081,81.0,12.0,14.0,2020-04-08 20:33:56
Johnson,13167,13.0,0.0,0.0013,0.0,9708.0,0.00134,134.0,0.0,0.0,2020-04-08 20:33:56
Jones,13169,7.0,0.0,0.0007,0.0,28616.0,0.00024,24.0,0.0,0.0,2020-04-08 20:33:56
Lamar,13171,15.0,0.0,0.0015,0.0,19000.0,0.00079,79.0,0.0,0.0,2020-04-08 20:33:56
Lanier,13173,5.0,0.0,0.0005,0.0,10340.0,0.00048,48.0,0.0,0.0,2020-04-08 20:33:56
Laurens,13175,27.0,0.0,0.0026,0.0,47325.0,0.00057,57.0,0.0,0.0,2020-04-08 20:33:56
Lee,13177,210.0,14.0,0.0206,0.0667,29764.0,0.00706,706.0,47.0,7.0,2020-04-08 20:33:56
Liberty,13179,13.0,0.0,0.0013,0.0,61497.0,0.00021,21.0,0.0,0.0,2020-04-08 20:33:56
Lincoln,13181,6.0,0.0,0.0006,0.0,7915.0,0.00076,76.0,0.0,0.0,2020-04-08 20:33:56
Long,13183,1.0,0.0,0.0001,0.0,18998.0,5e-05,5.0,0.0,0.0,2020-04-08 20:33:56
Lowndes,13185,49.0,1.0,0.0048,0.0204,116321.0,0.00042,42.0,1.0,2.0,2020-04-08 20:33:56
Lumpkin,13187,9.0,0.0,0.0009,0.0,32955.0,0.00027,27.0,0.0,0.0,2020-04-08 20:33:56
Macon,13193,12.0,0.0,0.0012,0.0,13143.0,0.00091,91.0,0.0,0.0,2020-04-08 20:33:56
Madison,13195,10.0,1.0,0.001,0.1,29650.0,0.00034,34.0,3.0,10.0,2020-04-08 20:33:56
Marion,13197,7.0,0.0,0.0007,0.0,8351.0,0.00084,84.0,0.0,0.0,2020-04-08 20:33:56
Mcduffie,13189,17.0,1.0,0.0017,0.0588,21531.0,0.00079,79.0,5.0,6.0,2020-04-08 20:33:56
Mcintosh,13191,3.0,0.0,0.0003,0.0,14340.0,0.00021,21.0,0.0,0.0,2020-04-08 20:33:56
Meriwether,13199,18.0,0.0,0.0018,0.0,21068.0,0.00085,85.0,0.0,0.0,2020-04-08 20:33:56
Miller,13201,9.0,0.0,0.0009,0.0,5686.0,0.00158,158.0,0.0,0.0,2020-04-08 20:33:56
Mitchell,13205,113.0,12.0,0.0111,0.1062,22192.0,0.00509,509.0,54.0,11.0,2020-04-08 20:33:56
Monroe,13207,12.0,1.0,0.0012,0.0833,27520.0,0.00044,44.0,4.0,8.0,2020-04-08 20:33:56
Montgomery,13209,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,0.0,0.0,2020-04-08 20:33:56
Morgan,13211,12.0,0.0,0.0012,0.0,18853.0,0.00064,64.0,0.0,0.0,2020-04-08 20:33:56
Murray,13213,12.0,0.0,0.0012,0.0,39921.0,0.0003,30.0,0.0,0.0,2020-04-08 20:33:56
Muscogee,13215,94.0,2.0,0.0092,0.0213,194160.0,0.00048,48.0,1.0,2.0,2020-04-08 20:33:56
Newton,13217,67.0,3.0,0.0066,0.0448,109541.0,0.00061,61.0,3.0,4.0,2020-04-08 20:33:56
Oconee,13219,33.0,1.0,0.0032,0.0303,39272.0,0.00084,84.0,3.0,3.0,2020-04-08 20:33:56
Oglethorpe,13221,2.0,1.0,0.0002,0.5,15054.0,0.00013,13.0,7.0,50.0,2020-04-08 20:33:56
Paulding,13223,66.0,1.0,0.0065,0.0152,164044.0,0.0004,40.0,1.0,2.0,2020-04-08 20:33:56
Peach,13225,19.0,2.0,0.0019,0.1053,27297.0,0.0007,70.0,7.0,11.0,2020-04-08 20:33:56
Pickens,13227,10.0,2.0,0.001,0.2,31980.0,0.00031,31.0,6.0,20.0,2020-04-08 20:33:56
Pierce,13229,39.0,1.0,0.0038,0.0256,19389.0,0.00201,201.0,5.0,3.0,2020-04-08 20:33:56
Pike,13231,11.0,0.0,0.0011,0.0,18634.0,0.00059,59.0,0.0,0.0,2020-04-08 20:33:56
Polk,13233,22.0,0.0,0.0022,0.0,42470.0,0.00052,52.0,0.0,0.0,2020-04-08 20:33:56
Pulaski,13235,9.0,0.0,0.0009,0.0,11069.0,0.00081,81.0,0.0,0.0,2020-04-08 20:33:56
Putnam,13237,5.0,0.0,0.0005,0.0,21809.0,0.00023,23.0,0.0,0.0,2020-04-08 20:33:56
Quitman,13239,4.0,0.0,0.0004,0.0,2279.0,0.00176,176.0,0.0,0.0,2020-04-08 20:33:56
Rabun,13241,6.0,0.0,0.0006,0.0,16867.0,0.00036,36.0,0.0,0.0,2020-04-08 20:33:56
Randolph,13243,87.0,3.0,0.0085,0.0345,6833.0,0.01273,1273.0,44.0,3.0,2020-04-08 20:33:56
Richmond,13245,79.0,3.0,0.0077,0.038,201554.0,0.00039,39.0,1.0,4.0,2020-04-08 20:33:56
Rockdale,13247,85.0,2.0,0.0083,0.0235,90594.0,0.00094,94.0,2.0,2.0,2020-04-08 20:33:56
Schley,13249,10.0,1.0,0.001,0.1,5236.0,0.00191,191.0,19.0,10.0,2020-04-08 20:33:56
Screven,13251,4.0,0.0,0.0004,0.0,13938.0,0.00029,29.0,0.0,0.0,2020-04-08 20:33:56
Seminole,13253,13.0,0.0,0.0013,0.0,8315.0,0.00156,156.0,0.0,0.0,2020-04-08 20:33:56
Spalding,13255,56.0,4.0,0.0055,0.0714,66100.0,0.00085,85.0,6.0,7.0,2020-04-08 20:33:56
Stephens,13257,15.0,0.0,0.0015,0.0,26035.0,0.00058,58.0,0.0,0.0,2020-04-08 20:33:56
Stewart,13259,4.0,0.0,0.0004,0.0,6199.0,0.00065,65.0,0.0,0.0,2020-04-08 20:33:56
Sumter,13261,180.0,5.0,0.0176,0.0278,29733.0,0.00605,605.0,17.0,3.0,2020-04-08 20:33:56
Talbot,13263,7.0,1.0,0.0007,0.1429,6272.0,0.00112,112.0,16.0,14.0,2020-04-08 20:33:56
Taliaferro,13265,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,2020-04-08 20:33:56
Tattnall,13267,3.0,0.0,0.0003,0.0,25391.0,0.00012,12.0,0.0,0.0,2020-04-08 20:33:56
Taylor,13269,5.0,2.0,0.0005,0.4,8039.0,0.00062,62.0,25.0,40.0,2020-04-08 20:33:56
Telfair,13271,6.0,0.0,0.0006,0.0,15876.0,0.00038,38.0,0.0,0.0,2020-04-08 20:33:56
Terrell,13273,95.0,9.0,0.0093,0.0947,8611.0,0.01103,1103.0,105.0,9.0,2020-04-08 20:33:56
Thomas,13275,56.0,2.0,0.0055,0.0357,44448.0,0.00126,126.0,4.0,4.0,2020-04-08 20:33:56
Tift,13277,52.0,1.0,0.0051,0.0192,40571.0,0.00128,128.0,2.0,2.0,2020-04-08 20:33:56
Toombs,13279,8.0,1.0,0.0008,0.125,26887.0,0.0003,30.0,4.0,12.0,2020-04-08 20:33:56
Towns,13281,2.0,0.0,0.0002,0.0,11852.0,0.00017,17.0,0.0,0.0,2020-04-08 20:33:56
Treutlen,13283,1.0,0.0,0.0001,0.0,6809.0,0.00015,15.0,0.0,0.0,2020-04-08 20:33:56
Troup,13285,49.0,3.0,0.0048,0.0612,70034.0,0.0007,70.0,4.0,6.0,2020-04-08 20:33:56
Turner,13287,22.0,0.0,0.0022,0.0,7912.0,0.00278,278.0,0.0,0.0,2020-04-08 20:33:56
Twiggs,13289,2.0,0.0,0.0002,0.0,8188.0,0.00024,24.0,0.0,0.0,2020-04-08 20:33:56
Union,13291,5.0,0.0,0.0005,0.0,24001.0,0.00021,21.0,0.0,0.0,2020-04-08 20:33:56
Unknown,0,871.0,9.0,0.0854,0.0103,0.0,0.0,0.0,0.0,1.0,2020-04-08 20:33:56
Upson,13293,39.0,0.0,0.0038,0.0,26215.0,0.00149,149.0,0.0,0.0,2020-04-08 20:33:56
Walker,13295,4.0,0.0,0.0004,0.0,69410.0,6e-05,6.0,0.0,0.0,2020-04-08 20:33:56
Walton,13297,27.0,2.0,0.0026,0.0741,93503.0,0.00029,29.0,2.0,7.0,2020-04-08 20:33:56
Ware,13299,43.0,3.0,0.0042,0.0698,35680.0,0.00121,121.0,8.0,7.0,2020-04-08 20:33:56
Warren,13301,6.0,0.0,0.0006,0.0,5251.0,0.00114,114.0,0.0,0.0,2020-04-08 20:33:56
Washington,13303,16.0,0.0,0.0016,0.0,20386.0,0.00078,78.0,0.0,0.0,2020-04-08 20:33:56
Wayne,13305,3.0,0.0,0.0003,0.0,29808.0,0.0001,10.0,0.0,0.0,2020-04-08 20:33:56
Webster,13307,3.0,0.0,0.0003,0.0,2611.0,0.00115,115.0,0.0,0.0,2020-04-08 20:33:56
Wheeler,13309,1.0,0.0,0.0001,0.0,7879.0,0.00013,13.0,0.0,0.0,2020-04-08 20:33:56
White,13311,11.0,0.0,0.0011,0.0,29970.0,0.00037,37.0,0.0,0.0,2020-04-08 20:33:56
Whitfield,13313,19.0,3.0,0.0019,0.1579,104062.0,0.00018,18.0,3.0,16.0,2020-04-08 20:33:56
Wilcox,13315,2.0,0.0,0.0002,0.0,8812.0,0.00023,23.0,0.0,0.0,2020-04-08 20:33:56
Wilkes,13317,5.0,0.0,0.0005,0.0,9876.0,0.00051,51.0,0.0,0.0,2020-04-08 20:33:56
Wilkinson,13319,8.0,0.0,0.0008,0.0,9036.0,0.00089,89.0,0.0,0.0,2020-04-08 20:33:56
